date,hour,Solar,Wind Offshore,Wind Onshore,weekDay,monthDay,month,Generation,Co2_emission,apparentTemperature,dewPoint,humidity,precipAccumulation,precipIntensity,precipProbability,temperature,windBearing,windGust,windSpeed
2017-02-07,14,4061500.0,3359000.0,7905750.0,1.0,7.0,2.0,75120510.0,404.74396469672064,0.17,-1.67,0.87,0.0,0.0,0.0,0.17,-1.0,1.34,0.0
2017-02-07,15,2189500.0,3372750.0,8125500.0,1.0,7.0,2.0,74070510.0,409.3653208767323,0.17,-1.67,0.87,0.0,0.0,0.0,0.17,120.0,2.23,0.45
2017-02-07,16,607500.0,3387750.0,8079500.0,1.0,7.0,2.0,72921010.0,417.46076918857386,0.17,-1.51,0.88,0.0,0.0,0.0,0.17,90.0,2.23,0.06
2017-02-07,17,36500.0,3387000.0,8286000.0,1.0,7.0,2.0,73500510.0,415.29950476527364,0.17,-1.51,0.88,0.0,0.0,0.0,0.17,-1.0,1.79,0.0
2017-02-07,18,0.0,3445750.0,8648750.0,1.0,7.0,2.0,74823010.0,408.4452942277108,0.17,-1.67,0.87,0.0,0.0,0.0,0.17,90.0,1.79,0.13
2017-02-07,19,0.0,3473000.0,9009500.0,1.0,7.0,2.0,72464010.0,419.5522086829322,0.17,-1.51,0.88,0.0,0.0,0.0,0.17,-1.0,1.34,0.0
2017-02-07,20,0.0,3620500.0,9311000.0,1.0,7.0,2.0,71371010.0,417.10996763391296,0.17,-1.58,0.88,0.0,0.0,0.0,0.17,-1.0,1.34,0.0
2017-02-07,21,0.0,3664750.0,9209250.0,1.0,7.0,2.0,68324760.0,422.026630174278,0.17,-1.58,0.88,0.0,0.0,0.0,0.17,-1.0,0.9,0.0
2017-02-07,22,0.0,3666250.0,8733750.0,1.0,7.0,2.0,66740760.0,419.6664032094335,0.17,-1.58,0.88,0.0,0.0,0.0,0.17,-1.0,0.45,0.0
2017-02-07,23,0.0,3649250.0,8384250.0,1.0,7.0,2.0,64138260.0,426.38329312071966,0.17,-1.45,0.89,0.0,0.0,0.0,0.17,-1.0,0.9,0.0
2017-02-08,0,0.0,3717500.0,8335500.0,2.0,8.0,2.0,63158512.0,425.27848983113915,-0.09,-1.45,0.91,0.0,0.0,0.0,-0.09,90.0,1.34,0.21
2017-02-08,1,0.0,3740250.0,8548000.0,2.0,8.0,2.0,62546262.0,424.76823150868364,0.17,-1.45,0.89,0.0,0.0,0.0,0.17,-1.0,1.79,0.0
2017-02-08,2,0.0,3745250.0,8363250.0,2.0,8.0,2.0,61998012.0,426.1103100100003,-0.09,-1.99,0.87,0.0,0.0,0.0,-0.09,-1.0,2.68,0.0
2017-02-08,3,0.0,3740000.0,8323500.0,2.0,8.0,2.0,61392012.0,423.5383926244462,-0.09,-1.99,0.87,0.0,0.0,0.0,-0.09,64.0,1.34,0.39
2017-02-08,4,0.0,3730250.0,8230000.0,2.0,8.0,2.0,62724012.0,422.15593712135706,-0.39,-2.06,0.89,0.0,0.0,0.0,-0.39,-1.0,1.79,0.0
2017-02-08,5,0.0,3855250.0,8148000.0,2.0,8.0,2.0,64137762.0,426.2163195621923,-0.39,-2.06,0.89,0.0,0.0,0.0,-0.39,90.0,0.9,0.19
2017-02-08,6,0.0,3882500.0,8417750.0,2.0,8.0,2.0,69489012.0,429.03017743815565,-0.39,-2.22,0.87,0.0,0.0,0.0,-0.39,-1.0,1.34,0.0
2017-02-08,7,14500.0,3828000.0,8592250.0,2.0,8.0,2.0,71836012.0,430.42589718247115,-0.39,-2.22,0.87,0.0,0.0,0.0,-0.39,90.0,1.34,0.07
2017-02-08,8,480500.0,3705000.0,8017750.0,2.0,8.0,2.0,73741512.0,426.4420780700149,-0.92,-2.68,0.88,0.0,0.0,0.0,-0.92,-1.0,1.79,0.0
2017-02-08,9,1672750.0,3580500.0,7221250.0,2.0,8.0,2.0,75268012.0,418.01979260774834,-0.95,-2.62,0.88,0.0,0.0,0.0,-0.95,-1.0,2.68,0.0
2017-02-08,10,3222000.0,3389750.0,6295250.0,2.0,8.0,2.0,75799012.0,417.9388481378383,-0.95,-2.75,0.88,0.0,0.0,0.0,-0.95,-1.0,1.79,0.0
2017-02-08,11,4787250.0,3222000.0,5702750.0,2.0,8.0,2.0,76505762.0,419.2927067573352,-0.95,-2.85,0.87,0.0,0.0,0.0,-0.95,38.0,3.57,0.56
2017-02-08,12,5867250.0,3020750.0,4960500.0,2.0,8.0,2.0,76282012.0,420.62458705854584,-0.39,-2.38,0.86,0.0,0.0,0.0,-0.39,144.0,2.23,0.79
2017-02-08,13,5994750.0,2754750.0,4804750.0,2.0,8.0,2.0,74977012.0,426.46059458233856,-0.39,-2.55,0.85,0.0,0.0,0.0,-0.39,-1.0,2.23,0.0
2017-02-08,14,4925500.0,2734750.0,4572500.0,2.0,8.0,2.0,72947262.0,435.7141016282313,0.17,-2.68,0.81,0.0,0.0,0.0,0.17,126.0,2.68,1.34
2017-02-08,15,2969250.0,2969500.0,4338500.0,2.0,8.0,2.0,70973762.0,446.9401750647247,-0.09,-2.92,0.81,0.0,0.0,0.0,-0.09,90.0,2.68,0.9
2017-02-08,16,1001500.0,3189250.0,4278500.0,2.0,8.0,2.0,70870262.0,449.67971045678553,-0.64,-3.46,0.81,0.0,0.0,0.0,-0.64,125.0,3.13,1.34
2017-02-08,17,62250.0,3184250.0,4493750.0,2.0,8.0,2.0,71811762.0,446.30992838915637,-0.64,-3.46,0.81,0.0,0.0,0.0,-0.64,127.0,2.68,1.25
2017-02-08,18,0.0,3106750.0,4882500.0,2.0,8.0,2.0,72770012.0,444.2857049608355,-1.21,-3.84,0.82,0.0,0.0,0.0,-1.21,90.0,3.57,0.45
2017-02-08,19,0.0,2797000.0,4912500.0,2.0,8.0,2.0,71908512.0,447.3563174033668,-1.76,-4.37,0.82,0.0,0.0,0.0,-1.76,90.0,2.68,0.14
2017-02-08,20,0.0,2578250.0,4629250.0,2.0,8.0,2.0,68446762.0,463.2934397907863,-1.76,-5.09,0.78,0.0,0.0,0.0,-1.76,-1.0,1.34,0.0
2017-02-08,21,0.0,2460750.0,4390000.0,2.0,8.0,2.0,66637262.0,468.2239588218301,-2.58,-4.95,0.84,0.0,0.0,0.0,-2.58,0.0,2.68,0.08
2017-02-08,22,0.0,2232000.0,4261000.0,2.0,8.0,2.0,64079012.0,470.8852393139718,-3.13,-5.5,0.84,0.0,0.0,0.0,-3.13,-1.0,1.34,0.0
2017-02-08,23,0.0,1949500.0,4149500.0,2.0,8.0,2.0,61383762.0,476.20253731647216,-3.17,-5.5,0.84,0.0,0.0,0.0,-3.17,-1.0,2.68,0.0
2017-02-09,0,0.0,1833000.0,3920500.0,3.0,9.0,2.0,61375014.0,474.1180448065173,-3.44,-5.32,0.87,0.0,0.0,0.0,-3.44,105.0,1.79,0.45
2017-02-09,1,0.0,1845500.0,3833000.0,3.0,9.0,2.0,61364264.0,473.14752482104814,-3.44,-5.32,0.87,0.0,0.0,0.0,-3.44,-1.0,1.34,0.0
2017-02-09,2,0.0,1939750.0,3944250.0,3.0,9.0,2.0,61353014.0,472.7093907388392,-3.44,-5.32,0.87,0.0,0.0,0.0,-3.44,90.0,2.23,0.14
2017-02-09,3,0.0,2098500.0,4040500.0,3.0,9.0,2.0,61927764.0,468.4898934645615,-3.44,-5.32,0.87,0.0,0.0,0.0,-3.44,-1.0,0.45,0.0
2017-02-09,4,0.0,2122000.0,4035250.0,3.0,9.0,2.0,62457764.0,466.9312855490312,-3.44,-5.32,0.87,0.0,0.0,0.0,-3.44,-1.0,1.34,0.0
2017-02-09,5,0.0,2084250.0,4163000.0,3.0,9.0,2.0,65122514.0,471.46989519751236,-3.44,-5.09,0.88,0.0,0.0,0.0,-3.44,-1.0,1.79,0.0
2017-02-09,6,0.0,2037250.0,4026250.0,3.0,9.0,2.0,66932764.0,471.4334089067011,-3.44,-5.09,0.88,0.0,0.0,0.0,-3.44,-1.0,0.9,0.0
2017-02-09,7,33500.0,1955250.0,4264750.0,3.0,9.0,2.0,70456014.0,454.8139051322812,-3.44,-5.32,0.87,0.0,0.0,0.0,-3.44,-1.0,1.34,0.0
2017-02-09,8,1076750.0,1965750.0,4365750.0,3.0,9.0,2.0,72562514.0,446.04907149009466,-3.17,-5.32,0.85,0.0,0.0,0.0,-3.17,-1.0,0.0,0.0
2017-02-09,9,3440000.0,1956000.0,4206250.0,3.0,9.0,2.0,77142764.0,425.2565633193008,-2.88,-4.95,0.86,0.0,0.0,0.0,-2.88,-1.0,0.45,0.0
2017-02-09,10,5824000.0,1914500.0,4310250.0,3.0,9.0,2.0,77438264.0,424.7598053933296,-2.88,-4.95,0.86,0.0,0.0,0.0,-2.88,-1.0,1.79,0.0
2017-02-09,11,7378250.0,1926750.0,4359250.0,3.0,9.0,2.0,77255264.0,424.99749531585235,-2.06,-4.87,0.81,0.0,0.0,0.0,-2.06,-1.0,1.79,0.0
2017-02-09,12,8211250.0,1954000.0,4540250.0,3.0,9.0,2.0,77275014.0,423.3761533484309,-1.52,-4.48,0.8,0.0,0.0,0.0,-1.52,-1.0,2.23,0.0
2017-02-09,13,8172750.0,2223750.0,5072250.0,3.0,9.0,2.0,77360014.0,421.0759565667012,-1.52,-4.16,0.82,0.0,0.0,0.0,-1.52,107.0,1.34,0.9
2017-02-09,14,6463250.0,2367500.0,5785000.0,3.0,9.0,2.0,76682264.0,423.1071140974606,-1.21,-4.48,0.78,0.0,0.0,0.0,-1.21,107.0,2.68,0.9
2017-02-09,15,3566000.0,2369000.0,6952000.0,3.0,9.0,2.0,75443264.0,431.944663704175,-0.64,-3.73,0.8,0.0,0.0,0.0,-0.64,63.0,3.13,0.9
2017-02-09,16,1047500.0,2786250.0,7512000.0,3.0,9.0,2.0,73118764.0,443.9131959996581,-1.47,-4.66,0.79,0.0,0.0,0.0,-1.47,0.0,3.13,0.04
2017-02-09,17,64250.0,3048250.0,7689500.0,3.0,9.0,2.0,76311764.0,431.08794517227034,-1.47,-4.48,0.8,0.0,0.0,0.0,-1.47,90.0,3.13,0.51
2017-02-09,18,0.0,3235500.0,8338000.0,3.0,9.0,2.0,77538514.0,427.44976044158716,-2.03,-5.02,0.8,0.0,0.0,0.0,-2.03,78.0,3.13,0.9
2017-02-09,19,0.0,3254750.0,9157750.0,3.0,9.0,2.0,76214514.0,431.502305991642,-2.06,-4.87,0.81,0.0,0.0,0.0,-2.06,43.0,1.79,0.43
2017-02-09,20,0.0,3444500.0,9620750.0,3.0,9.0,2.0,73838014.0,436.70754218694987,-2.03,-4.87,0.81,0.0,0.0,0.0,-2.03,-1.0,2.68,0.0
2017-02-09,21,0.0,3490250.0,9769500.0,3.0,9.0,2.0,73068014.0,435.3694127388186,-2.03,-4.69,0.82,0.0,0.0,0.0,-2.03,-1.0,1.34,0.0
2017-02-09,22,0.0,3449250.0,9321500.0,3.0,9.0,2.0,70863014.0,438.17000056446955,-2.03,-4.69,0.82,0.0,0.0,0.0,-2.03,-1.0,2.23,0.0
2017-02-09,23,0.0,3298250.0,9322750.0,3.0,9.0,2.0,68399764.0,431.9673427168959,-1.76,-5.24,0.77,0.0,0.0,0.0,-1.76,-1.0,2.68,0.0
2017-02-10,0,0.0,3229250.0,8910500.0,4.0,10.0,2.0,64742016.0,423.2303180315714,-1.76,-5.09,0.78,0.0,0.0,0.0,-1.76,-1.0,2.68,0.0
2017-02-10,1,0.0,3145750.0,8774500.0,4.0,10.0,2.0,62988766.0,420.57420571133736,-2.06,-4.66,0.82,0.0,0.0,0.0,-2.06,-1.0,3.57,0.0
2017-02-10,2,0.0,3203000.0,9098750.0,4.0,10.0,2.0,63080266.0,415.99115412510247,-1.76,-4.55,0.81,0.0,0.0,0.0,-1.76,-1.0,1.34,0.0
2017-02-10,3,0.0,3345250.0,9133500.0,4.0,10.0,2.0,62767766.0,409.7378988413636,-2.06,-4.55,0.83,0.0,0.0,0.0,-2.06,-1.0,2.23,0.0
2017-02-10,4,0.0,3490250.0,9073250.0,4.0,10.0,2.0,63225766.0,412.17851112877264,-2.06,-4.55,0.83,0.0,0.0,0.0,-2.06,90.0,1.79,0.4
2017-02-10,5,0.0,3560250.0,9282750.0,4.0,10.0,2.0,66193766.0,419.2824209234256,-2.33,-4.95,0.82,0.0,0.0,0.0,-2.33,37.0,1.79,0.26
2017-02-10,6,0.0,3604750.0,9529000.0,4.0,10.0,2.0,71788766.0,426.9326739913984,-2.33,-4.95,0.82,0.0,0.0,0.0,-2.33,-1.0,1.34,0.0
2017-02-10,7,47500.0,3582750.0,9321500.0,4.0,10.0,2.0,75631016.0,423.4379189750235,-2.33,-5.32,0.8,0.0,0.0,0.0,-2.33,90.0,1.79,0.45
2017-02-10,8,774000.0,3581500.0,8797500.0,4.0,10.0,2.0,77724766.0,415.7913727609288,-2.88,-5.32,0.83,0.0,0.0,0.0,-2.88,-1.0,1.79,0.0
2017-02-10,9,2380000.0,3308000.0,8829000.0,4.0,10.0,2.0,79028266.0,410.5781413608425,-2.63,-4.77,0.85,0.0,0.0,0.0,-2.63,90.0,1.79,0.16
2017-02-10,10,4039250.0,3340000.0,8402500.0,4.0,10.0,2.0,79813766.0,406.9996742415937,-2.63,-4.77,0.85,0.0,0.0,0.0,-2.63,298.0,1.34,0.45
2017-02-10,11,5466250.0,3135250.0,7795500.0,4.0,10.0,2.0,78880016.0,413.59068521805267,-2.63,-4.77,0.85,0.0,0.0,0.0,-2.63,-1.0,1.34,0.0
2017-02-10,12,6184250.0,3356000.0,7437500.0,4.0,10.0,2.0,78728016.0,413.87179910578186,-1.52,-4.69,0.79,0.0,0.0,0.0,-1.52,0.0,1.34,0.32
2017-02-10,13,6023250.0,3429000.0,7332250.0,4.0,10.0,2.0,78267766.0,417.17390943268464,-1.52,-4.16,0.82,0.0,0.0,0.0,-1.52,-1.0,1.34,0.0
2017-02-10,14,5010500.0,3495500.0,7416750.0,4.0,10.0,2.0,77177766.0,422.2281875281412,-0.95,-3.77,0.81,0.0,0.0,0.0,-0.95,315.0,0.9,0.24
2017-02-10,15,3006250.0,3609250.0,7861250.0,4.0,10.0,2.0,75496766.0,429.11001135810477,-1.52,-4.02,0.83,0.0,0.0,0.0,-1.52,90.0,1.34,0.32
2017-02-10,16,910500.0,3631500.0,8146750.0,4.0,10.0,2.0,74066766.0,438.7430392180027,-0.95,-3.46,0.83,0.0,0.0,0.0,-0.95,-1.0,1.34,0.0
2017-02-10,17,60250.0,3644750.0,8916500.0,4.0,10.0,2.0,75144266.0,432.5041403700217,-0.95,-3.46,0.83,0.0,0.0,0.0,-0.95,-1.0,1.34,0.0
2017-02-10,18,0.0,3655750.0,9387750.0,4.0,10.0,2.0,76150266.0,426.2086335895154,-0.95,-3.29,0.84,0.0,0.0,0.0,-0.95,158.0,0.9,0.45
2017-02-10,19,0.0,3662750.0,9820750.0,4.0,10.0,2.0,74868266.0,433.52152614759933,-0.95,-3.15,0.85,0.0,0.0,0.0,-0.95,-1.0,1.79,0.0
2017-02-10,20,0.0,3602000.0,9475500.0,4.0,10.0,2.0,71812266.0,435.6199847519051,-0.39,-2.92,0.83,0.0,0.0,0.0,-0.39,142.0,0.9,0.38
2017-02-10,21,0.0,3542250.0,8643000.0,4.0,10.0,2.0,67967516.0,436.57882443815066,-0.39,-2.62,0.85,0.0,0.0,0.0,-0.39,-1.0,0.45,0.0
2017-02-10,22,0.0,3696750.0,8301500.0,4.0,10.0,2.0,64944266.0,432.80591815287727,-0.39,-2.62,0.85,0.0,0.0,0.0,-0.39,-1.0,0.9,0.0
2017-02-10,23,0.0,3634750.0,8180250.0,4.0,10.0,2.0,61671766.0,428.4752783892139,-0.39,-2.45,0.86,0.0,0.0,0.0,-0.39,-1.0,0.0,0.0
2017-02-11,0,0.0,3392000.0,8352750.0,5.0,11.0,2.0,59832518.0,423.48617808047453,-0.64,-2.98,0.84,0.0,0.0,0.0,-0.64,-1.0,0.0,0.0
2017-02-11,1,0.0,3218500.0,8627250.0,5.0,11.0,2.0,59299268.0,422.8710186047885,-0.64,-2.85,0.85,0.0,0.0,0.0,-0.64,-1.0,0.0,0.0
2017-02-11,2,0.0,3155250.0,8552750.0,5.0,11.0,2.0,58444268.0,423.3618191695505,-0.39,-2.45,0.86,0.0,0.0,0.0,-0.39,-1.0,0.0,0.0
2017-02-11,3,0.0,3178000.0,8380000.0,5.0,11.0,2.0,59255768.0,429.9255894997532,-0.95,-2.85,0.87,0.0,0.0,0.0,-0.95,-1.0,0.0,0.0
2017-02-11,4,0.0,3290500.0,8740500.0,5.0,11.0,2.0,59039268.0,423.2243930944245,-0.39,-3.08,0.82,0.0,0.0,0.0,-0.39,-1.0,0.0,0.0
2017-02-11,5,0.0,3403500.0,8770000.0,5.0,11.0,2.0,59184518.0,419.30917723390417,-1.52,-3.39,0.87,0.0,0.0,0.0,-1.52,-1.0,0.0,0.0
2017-02-11,6,0.0,3450750.0,8800000.0,5.0,11.0,2.0,59883768.0,419.6961738368088,-2.63,-3.5,0.94,0.0,0.0,0.0,-2.63,-1.0,0.0,0.0
2017-02-11,7,49000.0,3500500.0,8895250.0,5.0,11.0,2.0,61461768.0,413.0612779492936,-2.63,-3.92,0.91,0.0,0.0,0.0,-2.63,-1.0,0.0,0.0
2017-02-11,8,1276250.0,3408000.0,9309500.0,5.0,11.0,2.0,62854018.0,408.0530714035702,-2.33,-4.66,0.84,0.0,0.0,0.0,-2.33,-1.0,0.0,0.0
2017-02-11,9,3929000.0,3412000.0,9459500.0,5.0,11.0,2.0,66954018.0,383.27051408429674,-0.39,-2.65,0.85,0.0,0.0,0.0,-0.39,-1.0,0.45,0.0
2017-02-11,10,6889000.0,3637750.0,9236250.0,5.0,11.0,2.0,69671268.0,380.0189568868077,1.26,-1.54,0.82,0.0,0.0,0.0,1.26,-1.0,0.9,0.0
2017-02-11,11,9086000.0,3692750.0,8930000.0,5.0,11.0,2.0,71444018.0,374.5270876490678,1.83,-0.1,0.87,0.0,0.0,0.0,1.83,-1.0,2.68,0.0
2017-02-11,12,10199750.0,3764250.0,8550000.0,5.0,11.0,2.0,71930518.0,368.39477342712763,3.5,-0.04,0.78,0.0,0.0,0.0,3.5,90.0,2.68,0.08
2017-02-11,13,9897250.0,3845750.0,8744500.0,5.0,11.0,2.0,70608268.0,367.0924219195349,4.61,0.34,0.74,0.0,0.0,0.0,4.61,141.0,3.57,0.94
2017-02-11,14,8218500.0,3942500.0,9146250.0,5.0,11.0,2.0,68608018.0,369.62571055853545,5.16,0.57,0.72,0.0,0.0,0.0,5.16,30.0,3.13,1.03
2017-02-11,15,5079250.0,3984750.0,9927000.0,5.0,11.0,2.0,66459018.0,380.7267902014777,4.61,0.94,0.77,0.0,0.0,0.0,4.61,299.0,2.68,0.21
2017-02-11,16,1686750.0,3990500.0,10800250.0,5.0,11.0,2.0,65154768.0,391.72541142433977,3.5,0.39,0.8,0.0,0.0,0.0,3.5,114.0,3.13,0.9
2017-02-11,17,81250.0,3991750.0,11675500.0,5.0,11.0,2.0,67289518.0,387.95733361074167,2.69,-0.19,0.81,0.0,0.0,0.0,2.69,74.0,2.68,0.9
2017-02-11,18,0.0,3985500.0,12681500.0,5.0,11.0,2.0,68220268.0,380.6951455029849,2.12,-0.43,0.83,0.0,0.0,0.0,2.12,-1.0,2.23,0.0
2017-02-11,19,0.0,3982250.0,12853000.0,5.0,11.0,2.0,67740518.0,384.4166709723135,1.83,-0.25,0.86,0.0,0.0,0.0,1.83,-1.0,0.9,0.0
2017-02-11,20,0.0,3976750.0,12526250.0,5.0,11.0,2.0,65313518.0,388.5890321296516,1.58,-0.1,0.89,0.0,0.0,0.0,1.58,-1.0,1.34,0.0
2017-02-11,21,0.0,3970250.0,12474250.0,5.0,11.0,2.0,63317018.0,384.94458834120377,1.58,-0.1,0.89,0.0,0.0,0.0,1.58,-1.0,0.45,0.0
2017-02-11,22,0.0,3951000.0,11565750.0,5.0,11.0,2.0,62066768.0,381.9994924818844,1.58,-0.1,0.89,0.0,0.0,0.0,1.58,-1.0,1.34,0.0
2017-02-11,23,0.0,3936500.0,11131250.0,5.0,11.0,2.0,59680018.0,383.6035857908847,1.26,-0.64,0.87,0.0,0.0,0.0,1.26,-1.0,0.45,0.0
2017-02-12,0,0.0,3934000.0,11270500.0,6.0,12.0,2.0,58665020.0,382.28129634364615,1.02,-0.64,0.89,0.0,0.0,0.0,1.02,119.0,1.79,0.39
2017-02-12,1,0.0,3938250.0,11669750.0,6.0,12.0,2.0,57331270.0,371.5273868963262,1.02,-0.64,0.89,0.0,0.0,0.0,1.02,-1.0,2.68,0.0
2017-02-12,2,0.0,3936250.0,11649750.0,6.0,12.0,2.0,57413020.0,370.4462360441015,1.02,-0.64,0.89,0.0,0.0,0.0,1.02,-1.0,1.34,0.0
2017-02-12,3,0.0,3942750.0,11580000.0,6.0,12.0,2.0,57079020.0,369.51666549869486,1.02,-0.64,0.89,0.0,0.0,0.0,1.02,-1.0,0.9,0.0
2017-02-12,4,0.0,3925000.0,11335250.0,6.0,12.0,2.0,56708770.0,367.6143011440034,0.44,-1.2,0.89,0.0,0.0,0.0,0.44,-1.0,1.79,0.0
2017-02-12,5,0.0,3915250.0,10796250.0,6.0,12.0,2.0,56031270.0,371.82720803123254,0.44,-1.04,0.9,0.0,0.0,0.0,0.44,-1.0,1.79,0.0
2017-02-12,6,0.0,3922000.0,10647750.0,6.0,12.0,2.0,56160270.0,372.3496111573578,0.44,-1.04,0.9,0.0,0.0,0.0,0.44,79.0,2.23,0.88
2017-02-12,7,31250.0,3917000.0,10432000.0,6.0,12.0,2.0,57143770.0,379.77198293776667,0.44,-1.04,0.9,0.0,0.0,0.0,0.44,180.0,2.23,0.42
2017-02-12,8,687000.0,3930250.0,10181750.0,6.0,12.0,2.0,59099520.0,370.82357718762427,0.17,-1.58,0.88,0.0,0.0,0.0,0.17,-1.0,1.79,0.0
2017-02-12,9,2197750.0,3932250.0,9949500.0,6.0,12.0,2.0,62729520.0,358.6598450489801,0.72,-1.19,0.87,0.0,0.0,0.0,0.72,113.0,2.68,0.45
2017-02-12,10,3967250.0,3927500.0,9506750.0,6.0,12.0,2.0,64972020.0,352.56719048205383,0.72,-1.19,0.87,0.0,0.0,0.0,0.72,270.0,2.68,0.13
2017-02-12,11,5653750.0,3883250.0,9178750.0,6.0,12.0,2.0,66000770.0,357.5858797059124,1.26,-0.79,0.86,0.0,0.0,0.0,1.26,120.0,2.23,0.9
2017-02-12,12,6671250.0,3822750.0,9016500.0,6.0,12.0,2.0,65793020.0,363.0467906920189,1.26,-0.79,0.86,0.0,0.0,0.0,1.26,106.0,3.57,0.38
2017-02-12,13,6898500.0,3869250.0,9094750.0,6.0,12.0,2.0,65536270.0,364.1789353220546,1.59,-2.36,0.75,0.0,0.0,0.0,1.59,99.0,3.23,1.2
2017-02-12,14,6024500.0,3908000.0,9361500.0,6.0,12.0,2.0,64643270.0,367.5460585598651,2.16,-2.36,0.72,0.0,0.0,0.0,2.16,-1.0,3.04,0.0
2017-02-12,15,3939750.0,3871000.0,10169250.0,6.0,12.0,2.0,64267520.0,379.48913914498,1.26,-0.95,0.85,0.0,0.0,0.0,1.26,90.0,1.34,0.21
2017-02-12,16,1464500.0,3863250.0,10501750.0,6.0,12.0,2.0,63375770.0,393.1000500980264,1.26,-1.13,0.84,0.0,0.0,0.0,1.26,-1.0,1.79,0.0
2017-02-12,17,131000.0,3906250.0,11118250.0,6.0,12.0,2.0,65054770.0,400.31481944054815,0.72,-1.36,0.86,0.0,0.0,0.0,0.72,-1.0,1.34,0.0
2017-02-12,18,0.0,3877000.0,11993000.0,6.0,12.0,2.0,68303770.0,390.0548578957964,0.72,-1.19,0.87,0.0,0.0,0.0,0.72,-1.0,2.68,0.0
2017-02-12,19,0.0,3863500.0,12383250.0,6.0,12.0,2.0,67895520.0,394.8912814545883,0.44,-1.2,0.89,0.0,0.0,0.0,0.44,-1.0,0.9,0.0
2017-02-12,20,0.0,3835000.0,12309750.0,6.0,12.0,2.0,66339520.0,393.38901031813623,0.44,-1.2,0.89,0.0,0.0,0.0,0.44,90.0,0.9,0.2
2017-02-12,21,0.0,3772500.0,12188250.0,6.0,12.0,2.0,64324520.0,395.5543533179427,0.44,-1.2,0.89,0.0,0.0,0.0,0.44,-1.0,2.23,0.0
2017-02-12,22,0.0,3696250.0,11377000.0,6.0,12.0,2.0,63019520.0,397.42467807583364,0.72,-1.36,0.86,0.0,0.0,0.0,0.72,-1.0,2.68,0.0
2017-02-12,23,0.0,3600250.0,10840000.0,6.0,12.0,2.0,61226020.0,398.84044360239113,0.72,-1.36,0.86,0.0,0.0,0.0,0.72,-1.0,3.13,0.0
2017-02-13,0,0.0,3461750.0,10475000.0,0.0,13.0,2.0,59055265.0,389.11382984577995,0.72,-1.51,0.85,0.0,0.0,0.0,0.72,-1.0,2.23,0.0
2017-02-13,1,0.0,3423000.0,10184750.0,0.0,13.0,2.0,58177015.0,395.0871091668529,0.77,-1.36,0.86,0.0,0.0,0.0,0.77,-1.0,1.79,0.0
2017-02-13,2,0.0,3363500.0,10259750.0,0.0,13.0,2.0,58642265.0,396.59447326799364,0.77,-1.36,0.86,0.0,0.0,0.0,0.77,90.0,1.79,1.31
2017-02-13,3,0.0,3339500.0,10604750.0,0.0,13.0,2.0,58773265.0,394.60714270522726,1.02,-0.95,0.87,0.0,0.0,0.0,1.02,-1.0,0.9,0.0
2017-02-13,4,0.0,3273000.0,10895250.0,0.0,13.0,2.0,59652265.0,395.2896915036734,1.02,-0.95,0.87,0.0,0.0,0.0,1.02,-1.0,0.9,0.0
2017-02-13,5,0.0,3279500.0,10942500.0,0.0,13.0,2.0,64557015.0,407.74077172111464,0.72,-1.51,0.85,0.0,0.0,0.0,0.72,-1.0,0.45,0.0
2017-02-13,6,0.0,3112500.0,11178750.0,0.0,13.0,2.0,69198015.0,422.64631564496085,-0.64,-1.89,0.91,0.0,0.0,0.0,-0.64,-1.0,0.45,0.0
2017-02-13,7,95750.0,3178000.0,11215500.0,0.0,13.0,2.0,73931515.0,422.0885346570812,-0.39,-2.62,0.85,0.0,0.0,0.0,-0.39,270.0,1.79,0.32
2017-02-13,8,1886250.0,3229250.0,10989000.0,0.0,13.0,2.0,77817015.0,412.3050458126117,-0.95,-3.15,0.85,0.0,0.0,0.0,-0.95,-1.0,1.79,0.0
2017-02-13,9,5670250.0,3181750.0,9875250.0,0.0,13.0,2.0,79455765.0,402.35830006009627,-0.95,-3.15,0.85,0.0,0.0,0.0,-0.95,-1.0,2.23,0.0
2017-02-13,10,10231500.0,3017250.0,9149000.0,0.0,13.0,2.0,80548265.0,387.65828866548935,0.44,-2.12,0.83,0.0,0.0,0.0,0.44,-1.0,2.23,0.0
2017-02-13,11,13882000.0,2943500.0,8662750.0,0.0,13.0,2.0,82851015.0,375.7855910007122,1.58,-1.92,0.77,0.0,0.0,0.0,1.58,-1.0,1.34,0.0
2017-02-13,12,15763500.0,2736250.0,8264500.0,0.0,13.0,2.0,82827265.0,365.3087208617937,4.06,-0.49,0.72,0.0,0.0,0.0,4.06,90.0,1.34,0.07
2017-02-13,13,15820500.0,2765000.0,8125500.0,0.0,13.0,2.0,81650765.0,361.8019522172177,5.16,-1.13,0.64,0.0,0.0,0.0,5.16,75.0,2.68,0.9
2017-02-13,14,13440000.0,2627000.0,8328000.0,0.0,13.0,2.0,79976765.0,372.6397046641681,6.01,-0.76,0.62,0.0,0.0,0.0,6.01,0.0,3.57,0.48
2017-02-13,15,9051750.0,2275500.0,8879250.0,0.0,13.0,2.0,77512265.0,392.26256494941117,6.58,-1.19,0.58,0.0,0.0,0.0,6.58,90.0,4.47,0.12
2017-02-13,16,3493500.0,2249500.0,10068250.0,0.0,13.0,2.0,73955265.0,414.84486226468033,6.58,-1.44,0.57,0.0,0.0,0.0,6.58,56.0,2.68,0.42
