date,hour,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,weekDay,monthDay,month,Generation,Co2_emission
2018-03-05,22,4760500.0,17173750.0,443000.0,5413750.0,17177000.0,216000.0,4000.0,888750.0,1519250.0,39500.0,8021000.0,396000.0,205500.0,0.0,671500.0,501750.0,8482500.0,0,5,3,65913758.0,478.92078284121294
2018-03-05,23,4730250.0,16859750.0,477250.0,5011750.0,16804500.0,216250.0,4000.0,614000.0,1544750.0,32500.0,8013250.0,395000.0,205000.0,0.0,661750.0,384500.0,7523000.0,0,5,3,63477508.0,486.02162971131503
2018-03-06,0,4697750.0,16875750.0,473000.0,5229500.0,16917250.0,209500.0,4000.0,195000.0,1557250.0,32250.0,8037000.0,393000.0,204500.0,0.0,668750.0,323750.0,6993000.0,1,6,3,62811260.0,493.83219168540666
2018-03-06,1,4659750.0,16874750.0,507500.0,4976250.0,16854500.0,211000.0,4000.0,195000.0,1544500.0,36250.0,8057250.0,393000.0,204000.0,0.0,665500.0,384250.0,6412750.0,1,6,3,61980260.0,498.31053440410454
2018-03-06,2,4687000.0,16895000.0,533000.0,5249000.0,16921250.0,212000.0,4000.0,195000.0,1543500.0,29000.0,8074000.0,393000.0,204000.0,0.0,664000.0,463500.0,5894250.0,1,6,3,61961510.0,501.65048457509903
2018-03-06,3,4678000.0,16894750.0,481000.0,5209500.0,16766750.0,212000.0,4000.0,195000.0,1539500.0,29000.0,8077500.0,393000.0,204000.0,0.0,660250.0,504250.0,5783250.0,1,6,3,61631760.0,501.3339106872675
2018-03-06,4,4700250.0,16923750.0,446750.0,5285500.0,16764750.0,224000.0,4000.0,201750.0,1522500.0,29000.0,8076500.0,393000.0,204000.0,0.0,653250.0,670250.0,5947750.0,1,6,3,62047010.0,498.48045030380194
2018-03-06,5,4719250.0,17274250.0,489250.0,5549000.0,16871000.0,224500.0,4000.0,314750.0,1506750.0,29000.0,8078000.0,393000.0,204000.0,0.0,665250.0,898500.0,6045250.0,1,6,3,63265760.0,497.2286782342737
2018-03-06,6,4726000.0,17599750.0,519250.0,6317750.0,17127250.0,224500.0,4000.0,1516000.0,1499250.0,29000.0,8066250.0,393500.0,204250.0,5250.0,664750.0,1019750.0,5999250.0,1,6,3,65915760.0,490.06289088723105
2018-03-06,7,4756250.0,17635500.0,539000.0,7234250.0,17300250.0,224500.0,4000.0,2954250.0,1499000.0,91000.0,8070000.0,398000.0,207000.0,857500.0,664000.0,1100250.0,5805500.0,1,6,3,69340260.0,475.0665738874607
2018-03-06,8,4784000.0,17636750.0,586750.0,7756250.0,17235500.0,224000.0,4000.0,2847500.0,1478250.0,111000.0,8061250.0,397250.0,207000.0,4026250.0,670250.0,1234750.0,5016000.0,1,6,3,72276760.0,460.3253397531018
2018-03-06,9,4761500.0,17678250.0,607750.0,7968000.0,17187750.0,223000.0,4000.0,2164250.0,1468750.0,111000.0,8063500.0,396750.0,206250.0,7846750.0,691500.0,1182250.0,3287750.0,1,6,3,73849010.0,453.72661782827123
2018-03-06,10,4740250.0,17458250.0,593500.0,8240250.0,17358500.0,223500.0,4000.0,1789750.0,1460000.0,52000.0,8070000.0,395750.0,206000.0,10804500.0,685250.0,1242000.0,1905750.0,1,6,3,75229260.0,447.41331995201335
2018-03-06,11,4729250.0,17225750.0,582000.0,7928750.0,17563750.0,224000.0,4000.0,1273750.0,1463250.0,50750.0,8062250.0,392000.0,204500.0,12178000.0,685500.0,1411000.0,1758750.0,1,6,3,75737260.0,442.829852549439
2018-03-06,12,4729500.0,17231500.0,568750.0,7904750.0,17575750.0,224500.0,4000.0,1035500.0,1524750.0,46750.0,8047750.0,391000.0,204000.0,11946750.0,689500.0,1591250.0,2059750.0,1,6,3,75775760.0,442.379283609862
2018-03-06,13,4721500.0,17243000.0,520000.0,7887000.0,17625000.0,224750.0,4000.0,1241750.0,1541250.0,42000.0,8046000.0,390750.0,203750.0,10656750.0,693500.0,1728500.0,2299000.0,1,6,3,75068510.0,446.00984767245916
2018-03-06,14,4734500.0,17128500.0,486250.0,7803250.0,17646500.0,225000.0,4000.0,1101250.0,1534000.0,44000.0,8042750.0,390750.0,203750.0,8498000.0,697500.0,1743500.0,2490250.0,1,6,3,72773760.0,456.92201171438876
2018-03-06,15,4756250.0,16775500.0,469500.0,7856250.0,17371750.0,224250.0,4000.0,1322750.0,1543000.0,45500.0,8042500.0,391750.0,204000.0,5856750.0,701500.0,1758000.0,2831500.0,1,6,3,70154760.0,465.4212544410749
2018-03-06,16,4765500.0,16481500.0,479500.0,8107250.0,17360000.0,225000.0,4000.0,2312500.0,1534750.0,44750.0,8037750.0,392250.0,204000.0,3021250.0,705500.0,1832250.0,3272500.0,1,6,3,68780260.0,471.48987172916645
2018-03-06,17,4764500.0,16582750.0,503500.0,8522750.0,17328750.0,224250.0,4000.0,1861500.0,1536250.0,51250.0,8038500.0,392750.0,204250.0,772250.0,641500.0,2017250.0,3884250.0,1,6,3,67330260.0,483.03291982429886
2018-03-06,18,4773750.0,16592750.0,509250.0,8847750.0,17226250.0,224500.0,4000.0,3665250.0,1539000.0,112500.0,8033750.0,393250.0,205000.0,11000.0,575250.0,2113500.0,4917250.0,1,6,3,69744010.0,467.094119207387
2018-03-06,19,4778750.0,16554000.0,494750.0,8791500.0,17076000.0,224250.0,4000.0,4083000.0,1552000.0,77000.0,8021250.0,394000.0,205000.0,0.0,655000.0,2079000.0,5834250.0,1,6,3,70823760.0,458.4157997846768
2018-03-06,20,4761750.0,16572750.0,519250.0,8091500.0,16927500.0,224000.0,4000.0,2184000.0,1567500.0,43500.0,8020500.0,394000.0,205000.0,0.0,678250.0,1838250.0,6165000.0,1,6,3,68196760.0,470.01172343256826
2018-03-06,21,4759750.0,16650000.0,541750.0,7435500.0,16746250.0,217250.0,4000.0,1339250.0,1594500.0,29250.0,8029750.0,394000.0,205000.0,0.0,684500.0,1645000.0,5704500.0,1,6,3,65980260.0,480.3530488290057
2018-03-06,22,4750250.0,16785250.0,566250.0,6664750.0,16743500.0,225250.0,4000.0,780000.0,1606500.0,30750.0,8043750.0,394500.0,205000.0,0.0,691000.0,1448750.0,4900000.0,1,6,3,63839510.0,493.3452173027671
2018-03-06,23,4736000.0,17029000.0,526500.0,6126250.0,16484000.0,224750.0,4000.0,355000.0,1618750.0,32750.0,8031750.0,394000.0,204750.0,0.0,691750.0,1267000.0,4065000.0,1,6,3,61791260.0,505.1890154350333
2018-03-07,0,4709500.0,17012000.0,537500.0,5944250.0,16285750.0,216250.0,4000.0,298250.0,1627000.0,29000.0,8039750.0,394000.0,204750.0,0.0,685750.0,957000.0,3482250.0,2,7,3,60427012.0,512.3535009184636
2018-03-07,1,4679500.0,17048000.0,589000.0,5925250.0,16190500.0,224750.0,4000.0,198750.0,1624750.0,29000.0,8048250.0,393250.0,205000.0,0.0,680000.0,805750.0,3406750.0,2,7,3,60052512.0,515.2124599308938
2018-03-07,2,4674250.0,17019250.0,559750.0,5618500.0,16114500.0,224250.0,4000.0,211250.0,1623500.0,29000.0,8051250.0,389000.0,202250.0,0.0,683000.0,725250.0,3533500.0,2,7,3,59662512.0,514.732972972973
2018-03-07,3,4674500.0,17016500.0,557500.0,5640000.0,16066000.0,223000.0,4000.0,214750.0,1613500.0,29000.0,8048000.0,389000.0,202000.0,0.0,689250.0,610750.0,3519000.0,2,7,3,59496762.0,515.634219516192
2018-03-07,4,4689750.0,17013500.0,576500.0,5781250.0,16126000.0,224000.0,4000.0,196000.0,1599250.0,29000.0,8046000.0,393000.0,204750.0,0.0,691250.0,582500.0,3512250.0,2,7,3,59669012.0,516.1631919422146
2018-03-07,5,4686750.0,16982750.0,579750.0,6107250.0,16759250.0,224250.0,4000.0,278750.0,1587500.0,35000.0,8050000.0,393000.0,205000.0,0.0,687250.0,563250.0,3569250.0,2,7,3,60713012.0,517.4122263765586
2018-03-07,6,4701250.0,16990250.0,553500.0,7070250.0,17228750.0,225000.0,4000.0,1943750.0,1562750.0,53750.0,8016750.0,393000.0,205000.0,2750.0,685500.0,579250.0,3945250.0,2,7,3,64160762.0,502.1667413488776
2018-03-07,7,4727000.0,16831750.0,556250.0,7848750.0,17528250.0,224750.0,4000.0,3650000.0,1540250.0,75000.0,8003750.0,394000.0,205250.0,478250.0,686750.0,662750.0,4319250.0,2,7,3,67736012.0,483.1642110546829
2018-03-07,8,4728000.0,16841750.0,536750.0,8046750.0,17627000.0,225000.0,4000.0,4316000.0,1525000.0,111000.0,8004500.0,396000.0,206000.0,2237500.0,684000.0,671250.0,4539000.0,2,7,3,70699512.0,466.4482669608696
2018-03-07,9,4722750.0,16832000.0,510250.0,8246750.0,17728000.0,225750.0,4000.0,3494000.0,1523000.0,111000.0,7996250.0,436500.0,206250.0,4702750.0,682750.0,615750.0,4419000.0,2,7,3,72456762.0,458.13453888009053
2018-03-07,10,4666500.0,16860500.0,492750.0,8184750.0,17799250.0,225750.0,4000.0,2579250.0,1514750.0,111000.0,8001000.0,450000.0,206000.0,7513500.0,679750.0,559500.0,4827500.0,2,7,3,74675762.0,446.28014449135094
2018-03-07,11,4686750.0,16862500.0,526500.0,7930500.0,17717250.0,225250.0,4000.0,1217750.0,1527250.0,95250.0,8025000.0,450000.0,206500.0,9492000.0,684750.0,552000.0,5392250.0,2,7,3,75595512.0,439.6520295520236
2018-03-07,12,4687000.0,16921000.0,530000.0,7987000.0,17796500.0,226000.0,4000.0,2390250.0,1543500.0,42250.0,8046250.0,446750.0,205250.0,9667000.0,691500.0,501000.0,5781500.0,2,7,3,77466762.0,431.4951317823453
2018-03-07,13,4677500.0,16935000.0,557000.0,8200000.0,17870000.0,225750.0,4000.0,2277500.0,1558000.0,47500.0,8049750.0,446000.0,205000.0,8231500.0,684250.0,428000.0,6049750.0,2,7,3,76446512.0,438.655376635948
2018-03-07,14,4696500.0,16913250.0,567000.0,7944000.0,17857250.0,226000.0,4000.0,1641750.0,1544250.0,29000.0,8057000.0,446000.0,205000.0,6482750.0,669750.0,369000.0,6237500.0,2,7,3,73890012.0,450.76092502368385
2018-03-07,15,4675000.0,16917000.0,538500.0,7897000.0,17484000.0,225250.0,4000.0,559750.0,1527500.0,29000.0,8051750.0,446000.0,204750.0,4755750.0,664500.0,306000.0,6606750.0,2,7,3,70892512.0,463.45179320802623
2018-03-07,16,4693000.0,16899000.0,544750.0,7943750.0,17483250.0,225750.0,4000.0,585750.0,1521250.0,31750.0,8048750.0,446000.0,205000.0,2656750.0,676250.0,300750.0,6736250.0,2,7,3,69002012.0,475.12886582997595
2018-03-07,17,4718750.0,16906000.0,559000.0,8072250.0,17556750.0,225750.0,4000.0,1518250.0,1520000.0,35000.0,8044250.0,446000.0,205000.0,695750.0,682250.0,293750.0,6516250.0,2,7,3,67999012.0,483.2965778908513
2018-03-07,18,4726250.0,16869500.0,541000.0,8123000.0,17612500.0,575000.0,4000.0,4171250.0,1523250.0,33000.0,8037500.0,446000.0,204500.0,6250.0,676500.0,277750.0,7006000.0,2,7,3,70833262.0,467.6707866715137
2018-03-07,19,4741750.0,16879500.0,516750.0,8070250.0,17614000.0,430250.0,4000.0,4043250.0,1517250.0,31750.0,8044000.0,446000.0,204000.0,0.0,692250.0,278000.0,7924750.0,2,7,3,71437762.0,462.4301857211348
2018-03-07,20,4746500.0,16853750.0,523750.0,8191750.0,17593750.0,294750.0,4000.0,1926500.0,1542000.0,45500.0,8040500.0,446500.0,204500.0,0.0,681250.0,327500.0,8785000.0,2,7,3,70207512.0,468.75113769896376
2018-03-07,21,4731750.0,16801500.0,538500.0,6777750.0,17136250.0,225250.0,4000.0,590250.0,1561750.0,35500.0,8038750.0,446500.0,205000.0,0.0,685250.0,371250.0,9687750.0,2,7,3,67837012.0,469.8757573300706
2018-03-07,22,4713000.0,16768500.0,574250.0,5210250.0,16299000.0,225250.0,4000.0,802250.0,1575750.0,35750.0,8039500.0,447000.0,204250.0,0.0,682750.0,477500.0,10137250.0,2,7,3,66196262.0,462.08875125101497
2018-03-07,23,4710000.0,16827000.0,546750.0,3912750.0,15466000.0,225250.0,4000.0,385000.0,1590500.0,31750.0,8041500.0,447000.0,204250.0,0.0,682250.0,488250.0,10951000.0,2,7,3,64513262.0,456.04615718476435
2018-03-08,0,4699250.0,17073250.0,473000.0,3282250.0,13823500.0,224000.0,4000.0,461500.0,1610250.0,40500.0,8054250.0,386250.0,202250.0,0.0,683250.0,346750.0,11775250.0,3,8,3,63139514.0,443.3055971301642
2018-03-08,1,4673250.0,17210000.0,554000.0,3217750.0,11975500.0,224750.0,4000.0,195000.0,1611000.0,52000.0,8059250.0,383000.0,200000.0,0.0,681750.0,412000.0,12635750.0,3,8,3,62089014.0,429.3505612910499
2018-03-08,2,4681250.0,17201250.0,583000.0,3045750.0,11133250.0,225500.0,4000.0,195000.0,1607500.0,45750.0,8051000.0,383000.0,200000.0,0.0,679000.0,496750.0,13409250.0,3,8,3,61941264.0,418.73908340564645
2018-03-08,3,4673750.0,17201000.0,602750.0,2896000.0,11123000.0,225000.0,4000.0,195000.0,1594500.0,35750.0,8062250.0,383000.0,200000.0,0.0,687000.0,799250.0,13745750.0,3,8,3,62428014.0,414.7953001858141
2018-03-08,4,4688000.0,16649000.0,610250.0,2934250.0,11390250.0,225500.0,4000.0,195000.0,1579500.0,41750.0,8070000.0,385250.0,200500.0,0.0,689000.0,953500.0,14217750.0,3,8,3,62833514.0,408.7912896782767
2018-03-08,5,4686000.0,16642250.0,614000.0,3069250.0,12679750.0,225000.0,4000.0,251750.0,1565250.0,49250.0,8067750.0,386250.0,201000.0,0.0,679000.0,838000.0,14589500.0,3,8,3,64548014.0,414.6632389849414
2018-03-08,6,4699250.0,16681500.0,607500.0,3849750.0,14998250.0,225000.0,4000.0,1322250.0,1540500.0,53750.0,8058750.0,388250.0,201500.0,8500.0,681250.0,1010000.0,15020250.0,3,8,3,69350264.0,418.2290546897812
2018-03-08,7,4731750.0,16691250.0,584750.0,4483750.0,15878000.0,225250.0,4000.0,3543750.0,1527250.0,53250.0,8051000.0,394750.0,205250.0,932000.0,682250.0,1183750.0,15266750.0,3,8,3,74438764.0,404.0250306460009
2018-03-08,8,4764000.0,16642750.0,591500.0,4491500.0,15819250.0,225500.0,4000.0,3068250.0,1544250.0,39750.0,8035500.0,395500.0,206000.0,4160500.0,677500.0,1231500.0,15286750.0,3,8,3,77184014.0,390.2266434753317
2018-03-08,9,4768750.0,16160750.0,586250.0,4485750.0,15293750.0,225000.0,4000.0,631750.0,1557750.0,36000.0,8012500.0,436500.0,206000.0,8581250.0,680250.0,1361250.0,15677250.0,3,8,3,78704764.0,373.80876313056075
2018-03-08,10,4756250.0,16313000.0,600250.0,4173500.0,13383500.0,225750.0,4000.0,509000.0,1546000.0,52250.0,8033750.0,450000.0,206000.0,12614500.0,668750.0,1189250.0,16686000.0,3,8,3,81411764.0,344.84559661228263
2018-03-08,11,4754750.0,16276000.0,605250.0,3700250.0,11506250.0,225000.0,4000.0,578500.0,1539750.0,54250.0,8039000.0,450000.0,206000.0,14584000.0,677000.0,1369000.0,17794250.0,3,8,3,82363264.0,321.2576664956762
2018-03-08,12,4755000.0,16127250.0,606500.0,3697750.0,10949000.0,225500.0,4000.0,212500.0,1533750.0,49500.0,8009250.0,449000.0,206000.0,14613500.0,680000.0,1651750.0,18685250.0,3,8,3,82455514.0,314.01488681773805
2018-03-08,13,4746500.0,16086250.0,599500.0,3612750.0,10509500.0,226500.0,4000.0,243000.0,1505250.0,50500.0,7988750.0,448000.0,205750.0,13074000.0,678000.0,2013000.0,18652500.0,3,8,3,80643764.0,315.00523599162983
2018-03-08,14,4763250.0,16065500.0,602250.0,3583750.0,11092250.0,226500.0,4000.0,279250.0,1484250.0,31000.0,8031250.0,445500.0,204500.0,11414750.0,671250.0,2300750.0,18547250.0,3,8,3,79747264.0,323.1541463812232
2018-03-08,15,4761000.0,16043750.0,601000.0,3640500.0,11396000.0,227750.0,4000.0,489750.0,1473250.0,63750.0,8035000.0,445000.0,204000.0,8161250.0,681500.0,2798000.0,17745750.0,3,8,3,76771264.0,337.24258755719103
2018-03-08,16,4758500.0,16096500.0,576750.0,4007000.0,12352250.0,272500.0,4000.0,752750.0,1465500.0,58500.0,8019250.0,445000.0,204000.0,4187000.0,687000.0,3352250.0,17757250.0,3,8,3,74996014.0,355.9623913275375
2018-03-08,17,4751000.0,16276750.0,575750.0,4165250.0,13057250.0,401500.0,4000.0,1628500.0,1448750.0,62250.0,8016750.0,445750.0,204250.0,941500.0,679500.0,2960750.0,18554750.0,3,8,3,74174264.0,369.73276777318273
2018-03-08,18,4782000.0,16549750.0,577250.0,4225000.0,13490000.0,286750.0,4000.0,3608500.0,1450750.0,59500.0,8016250.0,446500.0,205000.0,9750.0,683500.0,2469000.0,20879500.0,3,8,3,77743014.0,360.24780366077977
2018-03-08,19,4800750.0,16543000.0,600250.0,4207250.0,13060250.0,227000.0,4000.0,1983500.0,1452000.0,64000.0,8014250.0,447500.0,205000.0,0.0,687500.0,1887750.0,23495750.0,3,8,3,77679764.0,355.33110302234496
2018-03-08,20,4781250.0,16557250.0,609500.0,3888000.0,11098750.0,227750.0,4000.0,1104000.0,1451500.0,50000.0,8003500.0,447750.0,205000.0,0.0,679500.0,1315000.0,24731250.0,3,8,3,75154014.0,344.52382441387016
2018-03-08,21,4769000.0,16592500.0,578500.0,3238250.0,9133750.0,226500.0,4000.0,715500.0,1453250.0,55750.0,8006750.0,447250.0,205000.0,0.0,682750.0,1707000.0,25882250.0,3,8,3,73698014.0,326.532188797525
2018-03-08,22,4742000.0,16523750.0,569500.0,2994250.0,7648500.0,226250.0,4000.0,763250.0,1444750.0,57500.0,8003500.0,448750.0,205500.0,0.0,681500.0,1316750.0,25454500.0,3,8,3,71084264.0,319.44524982679
2018-03-08,23,4771000.0,16271750.0,572250.0,2889250.0,5308750.0,225250.0,4000.0,281000.0,1450250.0,51000.0,7983750.0,448750.0,205250.0,0.0,678250.0,1360750.0,25447000.0,3,8,3,67948264.0,302.7635075222688
2018-03-09,0,4747500.0,15141250.0,546500.0,2694000.0,3932000.0,224500.0,4000.0,196500.0,1453500.0,48500.0,7943500.0,440750.0,203000.0,0.0,673750.0,1663750.0,25151500.0,4,9,3,65064516.0,283.33237018650726
2018-03-09,1,4733000.0,13801000.0,580750.0,2611000.0,3802500.0,225250.0,4000.0,197000.0,1446250.0,63750.0,7901000.0,439000.0,201000.0,0.0,660750.0,1809750.0,24531000.0,4,9,3,63007016.0,273.1807259510848
2018-03-09,2,4727250.0,13148250.0,577000.0,2595250.0,3852250.0,225500.0,4000.0,196750.0,1431750.0,65250.0,7944000.0,439000.0,201250.0,0.0,675250.0,2209000.0,23606000.0,4,9,3,61897766.0,270.02436679847006
2018-03-09,3,4735500.0,13549750.0,587000.0,2610500.0,3975250.0,225250.0,4000.0,196750.0,1419000.0,43250.0,7800000.0,439000.0,201000.0,0.0,674750.0,2738000.0,23655500.0,4,9,3,62854516.0,272.99632882291644
2018-03-09,4,4725000.0,15211000.0,603500.0,2843000.0,4307750.0,226000.0,4000.0,196750.0,1416500.0,56250.0,7777250.0,439000.0,201750.0,0.0,671000.0,3310000.0,23355750.0,4,9,3,65344516.0,289.1320577860417
2018-03-09,5,4730250.0,16001500.0,596750.0,3313000.0,6391750.0,226000.0,4000.0,199000.0,1419500.0,60750.0,7793000.0,436500.0,201250.0,0.0,670250.0,3244000.0,22828250.0,4,9,3,68115766.0,313.9639547388086
2018-03-09,6,4741750.0,16349250.0,592250.0,3899000.0,10308250.0,223500.0,4000.0,341000.0,1416750.0,47500.0,7995750.0,447250.0,204500.0,20000.0,677750.0,3292500.0,22482000.0,4,9,3,73043016.0,342.92235053324754
2018-03-09,7,4757250.0,15778000.0,578500.0,4495000.0,12322500.0,219000.0,4000.0,1043000.0,1402750.0,51250.0,8039500.0,448000.0,206000.0,1009000.0,676750.0,3103000.0,21244750.0,4,9,3,75378266.0,351.1896999466026
2018-03-09,8,4783750.0,15761250.0,539500.0,4776500.0,12993750.0,222500.0,4000.0,1571250.0,1409500.0,55000.0,8043250.0,447250.0,206000.0,3941250.0,686500.0,2788500.0,19158250.0,4,9,3,77388016.0,351.62558148550164
2018-03-09,9,4773750.0,15770250.0,552750.0,4822750.0,13317000.0,223500.0,4000.0,1418250.0,1424500.0,55500.0,8036750.0,447250.0,206000.0,6874500.0,690500.0,2471250.0,17772000.0,4,9,3,78860516.0,350.1908560052244
2018-03-09,10,4767250.0,16242000.0,573000.0,4760000.0,13592250.0,224000.0,4000.0,1041000.0,1430250.0,47750.0,8039000.0,446250.0,206000.0,9422500.0,694500.0,2083500.0,17219500.0,4,9,3,80792766.0,350.34676069325525
2018-03-09,11,4774750.0,16182500.0,595750.0,4748250.0,13636500.0,223000.0,4000.0,1231750.0,1434000.0,44500.0,8042750.0,444000.0,204750.0,11066250.0,698500.0,1644750.0,16409250.0,4,9,3,81385266.0,348.6440018307986
2018-03-09,12,4771000.0,15859250.0,584750.0,4402250.0,14045500.0,223250.0,4000.0,1049750.0,1428750.0,55500.0,8031000.0,443000.0,204000.0,11424250.0,702500.0,1330750.0,15343750.0,4,9,3,79903266.0,354.04745739378563
2018-03-09,13,4777750.0,15969250.0,580500.0,4415250.0,14240250.0,223000.0,4000.0,1876750.0,1429500.0,78500.0,8022750.0,442250.0,204000.0,10217250.0,617500.0,973000.0,13335000.0,4,9,3,77406516.0,367.3580771640624
2018-03-09,14,4749750.0,15944750.0,565250.0,4585500.0,14197500.0,222500.0,4000.0,1355000.0,1415500.0,67000.0,8022750.0,442000.0,203500.0,8267500.0,480250.0,751000.0,10769500.0,4,9,3,72043266.0,391.65647024530404
2018-03-09,15,4701500.0,15920000.0,556250.0,4535000.0,13819500.0,222250.0,4000.0,868250.0,1404250.0,56250.0,8020750.0,442000.0,203000.0,5731000.0,532500.0,594750.0,8496000.0,4,9,3,66107266.0,419.82073448827475
2018-03-09,16,4736250.0,16117500.0,476250.0,4636000.0,14046250.0,222750.0,4000.0,2035000.0,1410250.0,62250.0,8023750.0,442000.0,203000.0,3045750.0,646500.0,486750.0,5683250.0,4,9,3,62277516.0,450.486487896913
2018-03-09,17,4768750.0,16166000.0,446250.0,4721750.0,14067250.0,222500.0,4000.0,4799250.0,1409750.0,77000.0,8022750.0,441750.0,203000.0,730250.0,674750.0,370500.0,3819000.0,4,9,3,60944516.0,461.4399658705872
2018-03-09,18,4768000.0,16270750.0,500500.0,4820750.0,14521000.0,222000.0,4000.0,5960750.0,1399500.0,112500.0,8028750.0,442000.0,203750.0,4750.0,686250.0,263750.0,3182250.0,4,9,3,61391266.0,466.9141612200436
2018-03-09,19,4769000.0,16926500.0,497250.0,4821000.0,14545250.0,222750.0,4000.0,3969750.0,1395250.0,84000.0,8021750.0,443000.0,204000.0,0.0,690500.0,203500.0,3628500.0,4,9,3,60426016.0,482.53229156323437
2018-03-09,20,4778250.0,16921750.0,470500.0,4786000.0,14176000.0,222250.0,4000.0,3468250.0,1401750.0,54750.0,8029250.0,444000.0,204000.0,0.0,694250.0,138500.0,4073500.0,4,9,3,59867016.0,481.26349658409475
2018-03-09,21,4778750.0,16839000.0,482750.0,4585000.0,13783250.0,222750.0,4000.0,1798500.0,1393500.0,60750.0,8027250.0,444000.0,204000.0,0.0,691000.0,134750.0,4628000.0,4,9,3,58077266.0,487.3651817191758
2018-03-09,22,4742250.0,16749250.0,526500.0,4389000.0,12969750.0,223500.0,4000.0,991500.0,1386750.0,60500.0,8028000.0,445000.0,204000.0,0.0,683750.0,250750.0,4939000.0,4,9,3,56593516.0,486.03020664917346
2018-03-09,23,4738000.0,16755000.0,509750.0,4267000.0,11388500.0,224000.0,4000.0,770750.0,1387500.0,61750.0,8028500.0,446000.0,204000.0,0.0,673500.0,691000.0,5384250.0,4,9,3,55533516.0,471.37019546760064
2018-03-10,0,4728250.0,16332000.0,454250.0,2996750.0,8751750.0,223500.0,4000.0,393250.0,1387250.0,61000.0,8025000.0,402500.0,204000.0,0.0,687000.0,1071250.0,5914250.0,5,10,3,51636018.0,448.53350375706873
2018-03-10,1,4720000.0,16345750.0,474250.0,2853500.0,6475000.0,223250.0,4000.0,316000.0,1390250.0,60250.0,8037750.0,403000.0,204000.0,0.0,687250.0,1337000.0,6618250.0,5,10,3,50149518.0,425.0126920507682
2018-03-10,2,4717500.0,16322750.0,513500.0,2780750.0,5001000.0,223750.0,4000.0,256250.0,1401000.0,60750.0,8038500.0,402250.0,204000.0,0.0,686750.0,1619500.0,7444250.0,5,10,3,49676518.0,405.12397209948364
2018-03-10,3,4736000.0,16229500.0,520250.0,2778500.0,3826000.0,223000.0,4000.0,269750.0,1405000.0,64500.0,8040000.0,402000.0,204000.0,0.0,680250.0,1876000.0,8242750.0,5,10,3,49501518.0,386.226164863691
2018-03-10,4,4727500.0,16149000.0,498500.0,2797000.0,4441500.0,223000.0,4000.0,210750.0,1398750.0,57750.0,8034000.0,401000.0,204000.0,0.0,682750.0,2131750.0,9246250.0,5,10,3,51207518.0,381.6669628472392
2018-03-10,5,4712000.0,16016750.0,499500.0,2824500.0,4557500.0,222750.0,4000.0,207750.0,1401000.0,55750.0,8034500.0,400500.0,204000.0,0.0,681750.0,2693000.0,10391250.0,5,10,3,52906518.0,369.5657008118095
2018-03-10,6,4718750.0,15780500.0,532750.0,2899250.0,4378500.0,223000.0,4000.0,214500.0,1407000.0,54500.0,8020500.0,401500.0,204750.0,12000.0,675750.0,3350250.0,11451500.0,5,10,3,54329018.0,354.94438973660476
2018-03-10,7,4749000.0,15691000.0,540000.0,3130000.0,4754250.0,223000.0,4000.0,241750.0,1421000.0,45000.0,7946500.0,401000.0,204500.0,657250.0,677250.0,3630500.0,11875000.0,5,10,3,56191018.0,349.6265282696517
2018-03-10,8,4789750.0,15759000.0,502250.0,3509750.0,5856500.0,223000.0,4000.0,813000.0,1437000.0,39500.0,7969500.0,396000.0,205000.0,2676000.0,676500.0,3805500.0,11490000.0,5,10,3,60152268.0,345.9769459995262
2018-03-10,9,4785250.0,16280750.0,511750.0,3474750.0,5889500.0,223250.0,4000.0,616000.0,1439750.0,40000.0,8004000.0,400000.0,205000.0,5104250.0,687000.0,3998500.0,10339250.0,5,10,3,62003018.0,344.4641872167476
2018-03-10,10,4810000.0,16033000.0,539250.0,3506750.0,5598750.0,223750.0,4000.0,743500.0,1448250.0,40750.0,8015750.0,400000.0,205000.0,7165000.0,680000.0,4091500.0,8831250.0,5,10,3,62336518.0,337.45775749360325
2018-03-10,11,4773500.0,15943000.0,565500.0,3377750.0,5782000.0,224000.0,4000.0,526250.0,1454250.0,38500.0,7986750.0,401000.0,204750.0,8861000.0,670500.0,4016750.0,8042500.0,5,10,3,62872018.0,336.0413498854816
2018-03-10,12,4743250.0,15625750.0,573500.0,3191500.0,5463250.0,224500.0,4000.0,817500.0,1443750.0,40000.0,7989500.0,396000.0,202500.0,9289750.0,657500.0,3811000.0,7862000.0,5,10,3,62335268.0,329.7835333940267
2018-03-10,13,4688750.0,15436000.0,538000.0,3113500.0,4918750.0,224750.0,4000.0,860500.0,1431750.0,45250.0,7996250.0,389000.0,202000.0,8588250.0,671000.0,3258750.0,7872250.0,5,10,3,60238768.0,329.9643128384968
2018-03-10,14,4722750.0,15718750.0,530500.0,3115250.0,5622500.0,226750.0,4000.0,880000.0,1431250.0,57750.0,7991750.0,389000.0,202000.0,6745750.0,676250.0,2884500.0,7710000.0,5,10,3,58908768.0,349.5253166974346
