date,hour,apparentTemperature,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,temperature,windBearing,windGust,windSpeed
2016-01-26,21,8.23,5.47,0.83,clear-night,0.0,0,0,8.23,246,4.47,0.57
2016-01-26,22,8.23,4.65,0.78,clear-night,0.0,0,0,8.23,152,4.47,1.34
2016-01-26,23,7.67,3.97,0.77,clear-night,0.0,0,0,7.67,180,2.68,0.31
2016-01-27,0,8.23,5.22,0.81,clear-night,0.0,0,0,8.23,-1,4.47,0
2016-01-27,1,8.23,5.47,0.83,clear-night,0.0,0,0,8.23,113,3.57,0.45
2016-01-27,2,7.67,5.3,0.85,clear-night,0.0,0,0,7.67,180,3.13,0.51
2016-01-27,3,7.67,5.86,0.88,clear-night,0.0,0,0,7.67,149,3.13,0.14
2016-01-27,4,8.23,6.08,0.86,clear-night,0.0,0,0,8.23,143,3.13,0.9
2016-01-27,5,8.23,6.08,0.86,clear-night,0.0,0,0,8.23,270,3.57,0.52
2016-01-27,6,8.79,6.08,0.83,clear-night,0.0,0,0,8.79,149,4.47,0.45
2016-01-27,7,8.23,6.08,0.86,clear-night,0.0,0,0,8.23,139,3.13,0.62
2016-01-27,8,8.23,6.08,0.86,clear-night,0.0,0,0,8.23,-1,2.68,0
2016-01-27,9,8.79,6.08,0.83,clear-day,0.0,0,0,8.79,116,3.57,0.45
2016-01-27,10,9.04,6.85,0.86,clear-day,0.0,0,0,9.04,137,4.91,0.45
2016-01-27,11,10.16,6.88,0.8,clear-day,0.0,0,0,10.16,128,3.13,0.72
2016-01-27,12,10.16,6.33,0.77,clear-day,0.0,0,0,10.16,140,4.02,1.33
2016-01-27,13,10.71,6.32,0.74,clear-day,0.0,0,0,10.71,101,5.81,0.9
2016-01-27,14,11.27,6.45,0.72,clear-day,0.0,0,0,11.27,145,4.47,1.18
2016-01-27,15,11.27,6.26,0.71,clear-day,0.0,0,0,11.27,158,4.02,0.85
2016-01-27,16,11.27,6.45,0.72,clear-day,0.0,0,0,11.27,162,4.91,1
2016-01-27,17,11.01,5.57,0.69,clear-night,0.0,0,0,11.01,170,5.81,1.81
2016-01-27,18,10.16,5.96,0.75,clear-night,0.0,0,0,10.16,143,4.91,1.34
2016-01-27,19,10.16,5.78,0.74,clear-night,0.0,0,0,10.16,141,3.57,1.34
2016-01-27,20,10.16,5.57,0.73,clear-night,0.0,0,0,10.16,119,3.57,0.9
2016-01-27,21,10.46,5.57,0.72,clear-night,0.0,0,0,10.46,147,3.57,1.47
2016-01-27,22,10.46,5.43,0.71,clear-night,0.0,0,0,10.46,78,3.13,0.45
2016-01-27,23,11.01,5.96,0.71,clear-night,0.0,0,0,11.01,-1,3.57,0
2016-01-28,0,11.01,6.16,0.72,clear-night,0.0,0,0,11.01,120,2.68,0.89
2016-01-28,1,11.01,5.8,0.7,clear-night,0.0,0,0,11.01,180,3.13,0.89
2016-01-28,2,11.01,5.8,0.7,clear-night,0.0,0,0,11.01,270,4.47,0.51
2016-01-28,3,11.01,5.96,0.71,clear-night,0.0,0,0,11.01,208,3.57,0.59
2016-01-28,4,11.01,6.34,0.73,clear-night,0.0,0,0,11.01,228,4.02,0.47
2016-01-28,5,10.46,6.53,0.77,clear-night,0.0,0,0,10.46,166,3.57,0.89
2016-01-28,6,10.46,6.85,0.78,clear-night,0.0,0,0,10.46,297,2.68,0.45
2016-01-28,7,9.61,6.53,0.81,rain,0.0,0.0508,1,9.61,304,2.68,0.48
2016-01-28,8,6.47,4.69,0.83,rain,0.0,0.127,1,7.39,316,5.81,1.68
2016-01-28,9,6.82,4.49,0.85,rain,0.0,0.1702,1,6.82,0,1.34,0.16
2016-01-28,10,7.12,4.65,0.84,clear-day,0.0,0,0,7.12,-1,1.34,0
2016-01-28,11,7.39,4.36,0.81,clear-day,0.0,0,0,7.39,315,2.68,0.9
2016-01-28,12,6.89,3.1,0.72,clear-day,0.0,0,0,7.93,288,5.37,1.88
2016-01-28,13,8.49,2.24,0.65,clear-day,0.0,0,0,8.49,268,2.68,0.37
2016-01-28,14,8.49,1.49,0.61,clear-day,0.0,0,0,8.49,285,2.68,0.75
2016-01-28,15,8.49,0.83,0.59,clear-day,0.0,0,0,8.49,270,1.34,0.39
2016-01-28,16,7.39,0.97,0.64,clear-day,0.0,0,0,7.39,284,0.9,0.45
2016-01-28,17,6.01,0.14,0.66,clear-night,0.0,0,0,6.01,-1,0.45,0
2016-01-28,18,3.52,-0.86,0.73,clear-night,0.0,0,0,3.52,-1,0.45,0
2016-01-28,19,2.12,-1.23,0.79,clear-night,0.0,0,0,2.12,-1,0.9,0
2016-01-28,20,2.12,-1.29,0.78,clear-night,0.0,0,0,2.12,-1,0.9,0
2016-01-28,21,0.72,-1.67,0.84,clear-night,0.0,0,0,0.72,-1,0.45,0
2016-01-28,22,0.72,-1.36,0.86,clear-night,0.0,0,0,0.72,-1,0.45,0
2016-01-28,23,0.17,-1.89,0.86,clear-night,0.0,0,0,0.17,-1,0.45,0
2016-01-29,0,-0.39,-2.28,0.87,clear-night,0.0,0,0,-0.39,-1,0.9,0
2016-01-29,1,-0.95,-2.85,0.87,clear-night,0.0,0,0,-0.95,-1,0.45,0
2016-01-29,2,-0.95,-2.68,0.88,clear-night,0.0,0,0,-0.95,-1,0.45,0
2016-01-29,3,-0.09,-2.55,0.83,clear-night,0.0,0,0,-0.09,-1,0.9,0
2016-01-29,4,-0.92,-2.55,0.89,clear-night,0.0,0,0,-0.92,-1,0.9,0
2016-01-29,5,0.19,-2.54,0.82,clear-night,0.0,0,0,0.19,95,2.23,0.45
2016-01-29,6,1.58,-0.73,0.85,clear-night,0.0,0,0,1.58,-1,1.34,0
2016-01-29,7,1.58,-1.57,0.8,clear-night,0.0,0,0,1.58,90,2.23,0.31
2016-01-29,8,2.43,-1.13,0.77,clear-night,0.0,0,0,2.43,-1,1.34,0
2016-01-29,9,0.78,0.51,0.86,clear-day,0.0,0,0,2.69,101,3.13,1.9
2016-01-29,10,0.48,1.05,0.87,clear-day,0.0,0,0,2.93,81,6.26,2.47
2016-01-29,11,4.34,1.76,0.83,clear-day,0.0,0,0,4.34,191,3.13,0.44
2016-01-29,12,5.71,2.21,0.78,clear-day,0.0,0,0,5.71,112,5.81,0.75
2016-01-29,13,6.58,2.93,0.78,clear-day,0.0,0,0,6.58,158,3.57,1.22
2016-01-29,14,6.28,2.93,0.79,clear-day,0.0,0,0,6.28,89,4.47,1.34
2016-01-29,15,6.82,3.47,0.79,clear-day,0.0,0,0,6.82,62,3.13,0.68
2016-01-29,16,6.67,3.83,0.77,clear-day,0.0,0,0,7.67,102,3.57,1.8
2016-01-29,17,6.88,3.3,0.74,clear-night,0.0,0,0,7.67,146,3.57,1.6
2016-01-29,18,7.16,3.3,0.74,clear-night,0.0,0,0,7.67,130,3.13,1.36
2016-01-29,19,8.23,3.3,0.71,clear-night,0.0,0,0,8.23,129,3.57,0.54
2016-01-29,20,8.23,3.47,0.72,clear-night,0.0,0,0,8.23,203,3.57,1.18
2016-01-29,21,7.98,4.01,0.76,clear-night,0.0,0,0,7.98,158,2.68,0.87
2016-01-29,22,7.98,4.01,0.76,clear-night,0.0,0,0,7.98,134,4.47,1.34
2016-01-29,23,7.67,3.63,0.76,clear-night,0.0,0,0,7.67,180,3.57,0.9
2016-01-30,0,7.67,3.83,0.77,clear-night,0.0,0,0,7.67,124,3.57,1.22
2016-01-30,1,7.67,4.36,0.8,clear-night,0.0,0,0,7.67,198,3.13,1.32
2016-01-30,2,7.67,3.99,0.77,clear-night,0.0,0,0,7.67,183,4.02,1.02
2016-01-30,3,7.12,3.99,0.81,clear-night,0.0,0,0,7.12,125,4.02,1.1
2016-01-30,4,5.91,4.33,0.84,clear-night,0.0,0,0,6.82,214,4.91,1.6
2016-01-30,5,5.66,3.94,0.83,clear-night,0.0,0,0,6.58,123,2.68,1.57
2016-01-30,6,6.82,4.49,0.85,clear-night,0.0,0,0,6.82,83,3.57,1.34
2016-01-30,7,6.82,4.49,0.85,clear-night,0.0,0,0,6.82,193,3.57,0.38
2016-01-30,8,6.39,4.49,0.83,clear-night,0.0,0,0,7.12,123,4.91,1.47
2016-01-30,9,7.12,4.49,0.83,clear-day,0.0,0,0,7.12,155,3.57,1.34
2016-01-30,10,7.67,4.49,0.8,clear-day,0.0,0,0,7.67,180,4.47,0.51
2016-01-30,11,7.67,4.87,0.82,clear-day,0.0,0,0,7.67,193,6.26,0.76
2016-01-30,12,7.67,4.69,0.81,clear-day,0.0,0,0,7.67,124,7.15,1.08
2016-01-30,13,6.13,4.33,0.82,clear-day,0.0,0,0,7.12,135,5.37,1.7
2016-01-30,14,5.29,4.27,0.82,clear-day,0.0,0,0,7.12,175,4.91,2.65
2016-01-30,15,3.78,4.43,0.86,rain,0.0,0.254,1,6.58,193,7.15,4.03
2016-01-30,16,6.58,4.03,0.84,rain,0.0,0.6325,1,6.58,90,5.81,0.79
2016-01-30,17,4.63,4.19,0.88,rain,0.0,0.9144,1,6.01,176,3.57,1.91
2016-01-30,18,6.01,4.19,0.88,rain,0.0,1.27,1,6.01,237,3.57,1.06
2016-01-30,19,6.28,3.73,0.84,rain,0.0,1.5748,1,6.28,90,4.91,0.15
2016-01-30,20,5.16,3.66,0.9,rain,0.0,0.5105,1,5.16,240,2.68,0.32
2016-01-30,21,5.16,3.56,0.89,rain,0.0,0.2134,1,5.16,209,3.13,0.35
2016-01-30,22,5.16,2.37,0.82,rain,0.0,0.1702,1,5.16,290,2.68,0.45
2016-01-30,23,4.61,1.54,0.81,rain,0.0,0.3556,1,4.61,270,3.57,0.42
2016-01-31,0,3.52,1.76,0.88,rain,0.0,0.127,1,3.52,305,3.57,0.71
2016-01-31,1,3.24,0.59,0.83,clear-night,0.0,0,0,3.24,-1,3.13,0
2016-01-31,2,2.43,0.22,0.85,clear-night,0.0,0,0,2.43,-1,3.57,0
2016-01-31,3,2.43,-0.19,0.83,clear-night,0.0,0,0,2.43,193,3.57,0.21
2016-01-31,4,2.43,-0.73,0.8,clear-night,0.0,0,0,2.43,-1,2.23,0
2016-01-31,5,2.43,-1.13,0.77,clear-night,0.0,0,0,2.43,180,3.57,0.78
2016-01-31,6,2.43,-1.13,0.77,clear-night,0.0,0,0,2.43,90,3.13,0.45
2016-01-31,7,2.98,-0.58,0.77,clear-night,0.0,0,0,2.98,180,2.23,0.04
2016-01-31,8,2.69,-0.58,0.79,clear-night,0.0,0,0,2.69,-1,2.23,0
2016-01-31,9,2.69,0.11,0.83,clear-day,0.0,0,0,2.69,-1,1.34,0
2016-01-31,10,2.69,0.66,0.86,clear-day,0.0,0,0,2.69,-1,1.34,0
2016-01-31,11,3.24,1.6,0.89,clear-day,0.0,0,0,3.24,183,2.68,0.45
2016-01-31,12,4.34,2.03,0.85,clear-day,0.0,0,0,4.34,180,4.02,0.04
2016-01-31,13,5.47,1.84,0.77,clear-day,0.0,0,0,5.47,206,4.02,0.43
2016-01-31,14,6.01,1.79,0.74,clear-day,0.0,0,0,6.01,270,2.23,0.32
2016-01-31,15,6.01,1.49,0.73,clear-day,0.0,0,0,6.01,-1,2.23,0
2016-01-31,16,5.47,2.57,0.82,clear-day,0.0,0,0,5.47,-1,2.23,0
2016-01-31,17,5.16,2.85,0.85,clear-day,0.0,0,0,5.16,135,1.34,0.82
2016-01-31,18,5.16,2.95,0.86,rain,0.0,0.2032,1,5.16,156,2.23,0.75
2016-01-31,19,5.16,3.34,0.88,clear-night,0.0,0,0,5.16,90,1.34,0.45
2016-01-31,20,5.16,3.66,0.9,clear-night,0.0,0,0,5.16,90,2.68,0.39
2016-01-31,21,5.16,3.82,0.91,rain,0.0,0.2565,1,5.16,-1,3.57,0
2016-01-31,22,5.71,4.52,0.92,rain,0.0,0.3556,1,5.71,-1,3.13,0
2016-01-31,23,5.71,5.04,0.95,rain,0.0,0.254,1,5.71,180,3.13,0.63
2016-02-01,0,6.28,5.78,0.97,rain,0.0,0.127,1,6.28,-1,4.02,0
2016-02-01,1,6.82,5.92,0.94,rain,0.0,0.2565,1,6.82,90,2.68,0.89
2016-02-01,2,7.39,6.47,0.94,rain,0.0,0.2565,1,7.39,180,2.68,0.21
2016-02-01,3,8.79,7.97,0.95,rain,0.0,0.2032,1,8.79,345,3.57,0.9
2016-02-01,4,8.79,8.15,0.96,clear-night,0.0,0,0,8.79,-1,2.68,0
2016-02-01,5,8.79,8.69,0.99,rain,0.0,0.0864,1,8.79,270,4.47,0.51
2016-02-01,6,9.34,8.33,0.93,rain,0.0,0.1702,1,9.34,180,2.23,0.81
2016-02-01,7,9.61,8.84,0.95,clear-night,0.0,0,0,9.61,-1,3.13,0
2016-02-01,8,11.01,9.54,0.91,clear-night,0.0,0,0,11.01,113,4.02,0.39
2016-02-01,9,11.01,9.39,0.9,clear-day,0.0,0,0,11.01,284,4.47,1.32
2016-02-01,10,11.57,9.78,0.89,clear-day,0.0,0,0,11.57,225,2.68,0.45
2016-02-01,11,11.57,10.02,0.9,clear-day,0.0,0,0,11.57,232,3.57,0.85
2016-02-01,12,11.57,9.87,0.89,clear-day,0.0,0,0,11.57,141,3.57,0.66
2016-02-01,13,12.12,9.92,0.86,clear-day,0.0,0,0,12.12,126,3.57,1.34
2016-02-01,14,12.12,9.36,0.83,clear-day,0.0,0,0,12.12,315,3.57,0.45
2016-02-01,15,12.12,9.41,0.83,clear-day,0.0,0,0,12.12,168,3.57,1.78
2016-02-01,16,12.12,8.27,0.77,clear-day,0.0,0,0,12.12,228,3.57,0.89
2016-02-01,17,11.57,7.79,0.78,clear-day,0.0,0,0,11.57,284,6.7,0.97
2016-02-01,18,11.57,7.53,0.76,clear-night,0.0,0,0,11.57,273,6.26,2.22
2016-02-01,19,11.3,6.72,0.73,clear-night,0.0,0,0,11.3,264,4.02,0.9
2016-02-01,20,11.01,6.72,0.75,clear-night,0.0,0,0,11.01,219,5.37,0.45
2016-02-01,21,11.01,6.72,0.75,clear-night,0.0,0,0,11.01,34,5.81,0.37
2016-02-01,22,10.16,6.72,0.79,clear-night,0.0,0,0,10.16,200,4.47,0.72
2016-02-01,23,10.16,7.25,0.82,clear-night,0.0,0,0,10.16,183,3.57,0.95
2016-02-02,0,10.74,7.58,0.81,clear-night,0.0,0,0,10.74,90,4.47,1.31
2016-02-02,1,10.74,6.91,0.77,clear-night,0.0,0,0,10.74,111,3.13,1.45
2016-02-02,2,10.2,7.57,0.84,clear-night,0.0,0,0,10.2,131,3.57,0.9
2016-02-02,3,9.89,7.72,0.86,clear-night,0.0,0,0,9.89,182,5.81,1.34
2016-02-02,4,10.16,8.11,0.87,clear-night,0.0,0,0,10.16,-1,4.91,0
2016-02-02,5,10.2,7.89,0.86,clear-night,0.0,0,0,10.2,83,5.81,0.86
2016-02-02,6,10.2,7.23,0.82,clear-night,0.0,0,0,10.2,270,4.02,1.21
2016-02-02,7,9.89,7.67,0.86,rain,0.0,0.127,1,9.89,180,3.57,0.9
2016-02-02,8,10.46,7.79,0.84,clear-night,0.0,0,0,10.46,224,4.47,0.9
2016-02-02,9,10.46,7.23,0.8,clear-day,0.0,0,0,10.46,294,4.02,0.9
2016-02-02,10,10.16,6.7,0.79,clear-day,0.0,0,0,10.16,151,4.47,1.84
2016-02-02,11,10.46,7.23,0.8,clear-day,0.0,0,0,10.46,199,5.81,1.77
2016-02-02,12,10.71,6.7,0.76,clear-day,0.0,0,0,10.71,316,4.47,0.4
2016-02-02,13,11.83,7.43,0.74,clear-day,0.0,0,0,11.83,306,5.81,1.01
2016-02-02,14,11.27,7.05,0.75,rain,0.0,0.2032,1,11.27,315,4.02,1.34
2016-02-02,15,11.27,6.85,0.74,clear-day,0.0,0,0,11.27,273,5.37,1.14
2016-02-02,16,10.71,6.7,0.76,clear-day,0.0,0,0,10.71,266,6.7,0.9
2016-02-02,17,8.49,6.47,0.87,rain,0.0,1.5215,1,8.49,270,6.7,1.34
2016-02-02,18,7.39,5.07,0.85,rain,0.0,1.9025,1,7.39,308,4.91,1.34
2016-02-02,19,6.82,4.65,0.86,rain,0.0,1.6485,1,6.82,-1,2.23,0
2016-02-02,20,6.82,4.11,0.83,rain,0.0,1.1836,1,6.82,180,3.57,0.17
2016-02-02,21,6.28,4.27,0.87,rain,0.0,0.127,1,6.28,180,2.68,0.25
2016-02-02,22,6.01,4.19,0.88,clear-night,0.0,0,0,6.01,180,4.02,0.41
2016-02-02,23,5.16,3.25,0.87,clear-night,0.0,0,0,5.16,180,3.13,1.14
2016-02-03,0,5.71,3.27,0.84,rain,0.0,0.127,1,5.71,270,4.02,0.7
2016-02-03,1,5.2,2.57,0.83,rain,0.0,0.127,1,5.2,-1,6.26,0
2016-02-03,2,4.89,2.21,0.83,clear-night,0.0,0,0,4.89,0,2.68,0.67
2016-02-03,3,4.09,2,0.86,clear-night,0.0,0,0,4.09,-1,2.68,0
2016-02-03,4,4.09,1.84,0.85,clear-night,0.0,0,0,4.09,247,2.68,0.88
2016-02-03,5,4.64,1.46,0.8,clear-night,0.0,0,0,4.64,215,2.68,0.45
2016-02-03,6,4.09,2.16,0.87,clear-night,0.0,0,0,4.09,180,3.57,0.45
2016-02-03,7,3.79,1.63,0.86,clear-night,0.0,0,0,3.79,-1,3.57,0
2016-02-03,8,3.79,1.08,0.82,clear-night,0.0,0,0,3.79,-1,0.9,0
2016-02-03,9,4.34,1.76,0.83,clear-day,0.0,0,0,4.34,180,1.34,0.27
2016-02-03,10,4.34,2.18,0.86,clear-day,0.0,0,0,4.34,180,1.34,0.4
2016-02-03,11,5.16,2.03,0.8,clear-day,0.0,0,0,5.16,282,3.13,0.44
2016-02-03,12,5.71,2.39,0.79,clear-day,0.0,0,0,5.71,309,2.23,0.9
2016-02-03,13,6.01,1.6,0.73,clear-day,0.0,0,0,6.01,-1,4.47,0
2016-02-03,14,5.47,0.86,0.72,clear-day,0.0,0,0,5.47,270,4.47,1.14
2016-02-03,15,5.2,0.66,0.72,clear-day,0.0,0,0,5.2,111,1.79,0.42
2016-02-03,16,5.16,-0.13,0.69,clear-day,0.0,0,0,5.16,270,1.34,0.04
2016-02-03,17,4.06,-0.61,0.72,clear-day,0.0,0,0,4.06,-1,0.9,0
2016-02-03,18,2.98,-0.92,0.76,clear-night,0.0,0,0,2.98,270,2.68,0.43
2016-02-03,19,2.69,-0.1,0.82,clear-night,0.0,0,0,2.69,293,3.57,0.97
2016-02-03,20,2.43,-0.25,0.82,clear-night,0.0,0,0,2.43,270,2.68,0.32
2016-02-03,21,2.98,-0.1,0.8,clear-night,0.0,0,0,2.98,188,3.13,0.45
2016-02-03,22,2.98,0.59,0.84,clear-night,0.0,0,0,2.98,282,2.23,0.65
2016-02-03,23,2.98,0.59,0.84,clear-night,0.0,0,0,2.98,289,3.57,0.65
2016-02-04,0,3.52,1.16,0.84,clear-night,0.0,0,0,3.52,-1,2.68,0
2016-02-04,1,3.52,1.3,0.85,clear-night,0.0,0,0,3.52,294,2.68,0.23
2016-02-04,2,3.52,0.91,0.83,clear-night,0.0,0,0,3.52,289,3.57,0.5
2016-02-04,3,2.43,1.08,0.91,clear-night,0.0,0,0,2.43,-1,1.34,0
2016-02-04,4,2.98,0.51,0.84,clear-night,0.0,0,0,2.98,231,2.68,0.45
2016-02-04,5,3.24,0.51,0.82,clear-night,0.0,0,0,3.24,270,2.68,0.44
2016-02-04,6,3.24,0.66,0.83,clear-night,0.0,0,0,3.24,180,2.23,0.34
2016-02-04,7,3.24,1.22,0.87,clear-night,0.0,0,0,3.24,240,2.68,0.45
2016-02-04,8,2.69,1.08,0.89,clear-night,0.0,0,0,2.69,225,2.23,0.45
2016-02-04,9,3.24,1.08,0.86,clear-day,0.0,0,0,3.24,180,2.68,0.63
2016-02-04,10,3.24,1.46,0.88,clear-day,0.0,0,0,3.24,-1,3.57,0
2016-02-04,11,3.5,1.84,0.89,clear-day,0.0,0,0,3.5,225,2.68,0.45
2016-02-04,12,3.79,1.71,0.86,clear-day,0.0,0,0,3.79,180,3.57,0.07
2016-02-04,13,3.24,1.3,0.87,rain,0.0,0.2108,1,3.24,167,3.57,1.34
2016-02-04,14,2.98,0.91,0.86,rain,0.0,0.762,1,2.98,98,3.57,0.51
2016-02-04,15,2.69,1.08,0.89,rain,0.0,0.762,1,2.69,-1,1.34,0
2016-02-04,16,2.43,0.51,0.87,rain,0.0,0.8128,1,2.43,108,1.34,0.45
2016-02-04,17,1.85,0.11,0.88,rain,0.0,0.3835,1,1.85,-1,1.34,0
2016-02-04,18,1.85,0.11,0.88,rain,0.0,0.127,1,1.85,-1,0.45,0
2016-02-04,19,1.85,0.65,0.92,rain,0.0,0.1524,1,1.85,-1,0.9,0
2016-02-04,20,2.43,0.79,0.89,clear-night,0.0,0,0,2.43,-1,0,0
2016-02-04,21,2.69,0.79,0.87,clear-night,0.0,0,0,2.69,273,2.68,0.9
2016-02-04,22,2.69,1.35,0.91,clear-night,0.0,0,0,2.69,270,2.23,0.41
2016-02-04,23,2.69,1.35,0.91,clear-night,0.0,0,0,2.69,300,2.68,0.45
2016-02-05,0,2.69,1.35,0.91,clear-night,0.0,0,0,2.69,270,2.68,0.63
2016-02-05,1,2.39,1.35,0.93,clear-night,0.0,0,0,2.39,-1,0.45,0
2016-02-05,2,2.43,1.35,0.93,clear-night,0.0,0,0,2.43,-1,0.45,0
2016-02-05,3,2.43,1.35,0.93,clear-night,0.0,0,0,2.43,-1,0.45,0
2016-02-05,4,2.43,1.35,0.93,clear-night,0.0,0,0,2.43,-1,0.9,0
2016-02-05,5,2.43,1.35,0.93,clear-night,0.0,0,0,2.43,-1,1.34,0
2016-02-05,6,2.43,1.35,0.93,clear-night,0.0,0,0,2.43,-1,0.45,0
2016-02-05,7,2.43,1.35,0.93,clear-night,0.0,0,0,2.43,-1,0.45,0
2016-02-05,8,2.43,0.79,0.89,clear-day,0.0,0,0,2.43,-1,0.9,0
2016-02-05,9,2.69,1.35,0.91,clear-day,0.0,0,0,2.69,95,0.9,0.45
2016-02-05,10,2.69,1.35,0.91,clear-day,0.0,0,0,2.69,-1,0.9,0
2016-02-05,11,2.93,1.92,0.93,rain,0.0,0.127,1,2.93,119,0.9,0.45
2016-02-05,12,3.52,2.72,0.94,rain,0.0,0.1702,1,3.52,120,1.34,0.45
2016-02-05,13,3.79,3.02,0.95,clear-day,0.0,0,0,3.79,116,2.68,0.94
2016-02-05,14,4.34,3.56,0.95,rain,0.0,0.127,1,4.34,90,2.68,0.52
2016-02-05,15,4.61,3.56,0.93,rain,0.0,0.5944,1,4.61,-1,2.23,0
2016-02-05,16,5.16,4.27,0.94,rain,0.0,0.2972,1,5.16,126,1.34,0.77
2016-02-05,17,5.16,4.27,0.94,clear-day,0.0,0,0,5.16,90,2.23,0.9
2016-02-05,18,5.71,4.83,0.94,clear-night,0.0,0,0,5.71,144,2.23,0.45
2016-02-05,19,5.71,4.83,0.94,clear-night,0.0,0,0,5.71,180,2.68,0.76
2016-02-05,20,6.28,5.36,0.94,clear-night,0.0,0,0,6.28,90,3.13,0.45
2016-02-05,21,6.3,5.53,0.95,clear-night,0.0,0,0,6.3,170,1.34,0.9
2016-02-05,22,7.12,5.53,0.9,clear-night,0.0,0,0,7.12,90,1.34,0.45
2016-02-05,23,6.87,6.08,0.95,clear-night,0.0,0,0,6.87,99,1.34,0.45
2016-02-06,0,6.87,6.08,0.95,clear-night,0.0,0,0,6.87,135,1.34,0.45
2016-02-06,1,6.87,6.08,0.95,clear-night,0.0,0,0,6.87,135,1.34,0.45
2016-02-06,2,7.41,5.92,0.9,clear-night,0.0,0,0,7.41,143,2.23,0.97
2016-02-06,3,7.39,6.32,0.93,clear-night,0.0,0,0,7.39,147,2.23,0.8
2016-02-06,4,6.87,5.61,0.92,clear-night,0.0,0,0,6.87,125,2.68,1.34
2016-02-06,5,6.82,5.61,0.92,clear-night,0.0,0,0,6.82,141,2.23,0.7
2016-02-06,6,6.82,5.47,0.91,clear-night,0.0,0,0,6.82,170,3.13,1.34
2016-02-06,7,6.28,4.91,0.91,clear-night,0.0,0,0,6.28,101,3.57,0.45
2016-02-06,8,4.17,4.36,0.91,clear-day,0.0,0,0,5.71,129,6.26,2.03
2016-02-06,9,5.71,4.36,0.91,clear-day,0.0,0,0,5.71,144,4.02,0.9
2016-02-06,10,6.28,4.91,0.91,clear-day,0.0,0,0,6.28,-1,4.47,0
2016-02-06,11,7.93,6.16,0.89,clear-day,0.0,0,0,7.93,131,2.68,1.18
2016-02-06,12,9.04,6.33,0.83,clear-day,0.0,0,0,9.04,90,3.57,1.34
2016-02-06,13,9.89,6.51,0.79,clear-day,0.0,0,0,9.89,59,5.37,1.34
2016-02-06,14,10.16,6.72,0.79,clear-day,0.0,0,0,10.16,108,5.81,1.16
2016-02-06,15,10.16,6.53,0.78,clear-day,0.0,0,0,10.16,75,5.81,3.12
2016-02-06,16,10.16,6.33,0.77,clear-day,0.0,0,0,10.16,133,7.15,1.1
2016-02-06,17,9.61,5.98,0.78,clear-day,0.0,0,0,9.61,163,7.6,1.33
2016-02-06,18,8.49,5.26,0.8,clear-night,0.0,0,0,8.49,149,2.23,1.34
2016-02-06,19,6.3,3.44,0.82,clear-night,0.0,0,0,6.3,90,2.23,0.57
2016-02-06,20,6.87,3.27,0.78,clear-night,0.0,0,0,6.87,159,3.13,0.48
2016-02-06,21,6.3,2.73,0.78,clear-night,0.0,0,0,6.3,105,2.68,0.9
2016-02-06,22,6.3,2.73,0.78,clear-night,0.0,0,0,6.3,124,1.34,0.38
2016-02-06,23,5.47,2.37,0.8,clear-night,0.0,0,0,5.47,90,1.79,0.19
2016-02-07,0,3.79,2.47,0.91,clear-night,0.0,0,0,3.79,90,1.34,0.17
2016-02-07,1,2.69,1.84,0.94,clear-night,0.0,0,0,2.69,-1,0.9,0
2016-02-07,2,2.12,1.46,0.95,clear-night,0.0,0,0,2.12,-1,1.34,0
2016-02-07,3,3.79,2.18,0.89,clear-night,0.0,0,0,3.79,104,2.68,0.9
2016-02-07,4,4.89,1.66,0.8,clear-night,0.0,0,0,4.89,90,1.34,0.14
2016-02-07,5,4.89,1.46,0.78,clear-night,0.0,0,0,4.89,90,2.68,0.45
2016-02-07,6,4.09,0.74,0.79,clear-night,0.0,0,0,4.09,90,0.9,0.45
2016-02-07,7,4.34,0.94,0.78,clear-night,0.0,0,0,4.34,90,1.34,0.45
2016-02-07,8,4.34,1.84,0.84,clear-day,0.0,0,0,4.34,-1,1.34,0
2016-02-07,9,4.89,1.97,0.81,clear-day,0.0,0,0,4.89,90,2.68,0.23
2016-02-07,10,8.23,2.06,0.65,clear-day,0.0,0,0,8.23,90,2.23,0.36
2016-02-07,11,9.63,3.57,0.66,clear-day,0.0,0,0,9.63,120,3.57,0.45
2016-02-07,12,10.2,5.68,0.74,clear-day,0.0,0,0,10.2,90,2.68,0.28
2016-02-07,13,11.3,6.14,0.71,clear-day,0.0,0,0,11.3,23,2.23,0.9
2016-02-07,14,11.01,6.99,0.76,clear-day,0.0,0,0,11.01,174,3.13,0.64
2016-02-07,15,9.89,7.07,0.83,clear-day,0.0,0,0,9.89,180,3.13,0.43
2016-02-07,16,9.34,6.47,0.82,clear-day,0.0,0,0,9.34,122,2.23,0.9
2016-02-07,17,8.7,5.59,0.79,clear-day,0.0,0,0,9.08,108,3.13,1.41
2016-02-07,18,8.79,4.87,0.76,clear-night,0.0,0,0,8.79,254,3.57,0.38
2016-02-07,19,8.23,4.65,0.78,clear-night,0.0,0,0,8.23,-1,3.57,0
2016-02-07,20,8.23,4.49,0.77,clear-night,0.0,0,0,8.23,150,3.57,0.42
2016-02-07,21,7.67,4.33,0.79,clear-night,0.0,0,0,7.67,104,3.57,1.13
2016-02-07,22,7.12,3.08,0.75,clear-night,0.0,0,0,7.12,141,3.13,0.52
