date,hour,apparentTemperature,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,temperature,windBearing,windGust,windSpeed
2017-05-19,22,12.38,10.63,0.89,rain,0.0,1.1405,1,12.38,-1,1.34,0
2017-05-19,23,11.3,10.41,0.94,rain,0.0,0.0864,1,11.3,-1,0.9,0
2017-05-20,0,11.3,10.25,0.93,clear-night,0.0,0,0,11.3,-1,0.45,0
2017-05-20,1,11.3,10.09,0.92,clear-night,0.0,0,0,11.3,-1,2.23,0
2017-05-20,2,10.74,9.69,0.93,clear-night,0.0,0,0,10.74,-1,0,0
2017-05-20,3,10.74,9.87,0.94,clear-night,0.0,0,0,10.74,-1,0.9,0
2017-05-20,4,10.2,9.62,0.96,clear-night,0.0,0,0,10.2,-1,0,0
2017-05-20,5,9.63,9.08,0.96,clear-night,0.0,0,0,9.63,-1,0,0
2017-05-20,6,9.08,8.69,0.97,clear-day,0.0,0,0,9.08,-1,0.45,0
2017-05-20,7,10.16,9.23,0.94,clear-day,0.0,0,0,10.16,-1,0.9,0
2017-05-20,8,11.83,9.87,0.88,clear-day,0.0,0,0,11.83,-1,1.79,0
2017-05-20,9,12.38,10.12,0.86,clear-day,0.0,0,0,12.38,99,2.23,0.89
2017-05-20,10,14.05,10.32,0.78,clear-day,0.0,0,0,14.05,-1,3.13,0
2017-05-20,11,15.72,11.33,0.75,clear-day,0.0,0,0,15.72,-1,3.57,0
2017-05-20,12,16.82,10.95,0.68,clear-day,0.0,0,0,16.82,90,4.47,0.29
2017-05-20,13,16.82,9.98,0.64,clear-day,0.0,0,0,16.82,180,2.23,0.4
2017-05-20,14,17.38,9.14,0.58,clear-day,0.0,0,0,17.38,-1,2.23,0
2017-05-20,15,17.94,9.61,0.58,clear-day,0.0,0,0,17.94,-1,2.68,0
2017-05-20,16,18.5,9.55,0.56,clear-day,0.0,0,0,18.5,90,2.68,0.76
2017-05-20,17,18.79,6.99,0.46,clear-day,0.0,0,0,18.79,-1,2.23,0
2017-05-20,18,19.05,9.13,0.53,clear-day,0.0,0,0,19.05,-1,0.9,0
2017-05-20,19,18.5,8.58,0.52,clear-day,0.0,0,0,18.5,-1,1.79,0
2017-05-20,20,17.42,8.58,0.56,clear-day,0.0,0,0,17.42,-1,1.34,0
2017-05-20,21,15.2,8.18,0.63,clear-day,0.0,0,0,15.2,-1,0.9,0
2017-05-20,22,11.83,7.96,0.77,clear-night,0.0,0,0,11.83,-1,0,0
2017-05-20,23,10.74,7.43,0.8,clear-night,0.0,0,0,10.74,-1,0,0
2017-05-21,0,9.63,7.02,0.84,clear-night,0.0,0,0,9.63,-1,0,0
2017-05-21,1,8.52,6.24,0.86,clear-night,0.0,0,0,8.52,-1,0,0
2017-05-21,2,7.41,5.62,0.88,clear-night,0.0,0,0,7.41,-1,0,0
2017-05-21,3,6.82,4.98,0.88,clear-night,0.0,0,0,6.82,-1,0,0
2017-05-21,4,6.3,4.98,0.91,clear-night,0.0,0,0,6.3,-1,0,0
2017-05-21,5,5.71,4.31,0.91,clear-night,0.0,0,0,5.71,-1,0,0
2017-05-21,6,6.58,4.98,0.9,clear-day,0.0,0,0,6.58,-1,0,0
2017-05-21,7,6.82,5.82,0.93,clear-day,0.0,0,0,6.82,-1,0,0
2017-05-21,8,8.49,7.34,0.92,clear-day,0.0,0,0,8.49,-1,0,0
2017-05-21,9,10.71,9.87,0.95,clear-day,0.0,0,0,10.71,-1,0.9,0
2017-05-21,10,14.34,10.68,0.79,clear-day,0.0,0,0,14.34,-1,0.9,0
2017-05-21,11,17.94,11.17,0.65,clear-day,0.0,0,0,17.94,-1,1.34,0
2017-05-21,12,17.13,8.61,0.57,clear-day,0.0,0,0,17.13,-1,1.34,0
2017-05-21,13,19.61,7.69,0.46,clear-day,0.0,0,0,19.61,70,1.79,0.34
2017-05-21,14,19.34,9.37,0.52,clear-day,0.0,0,0,19.34,270,1.34,0.42
2017-05-21,15,19.91,8.53,0.48,clear-day,0.0,0,0,19.91,-1,1.34,0
2017-05-21,16,21.02,8.53,0.45,clear-day,0.0,0,0,21.02,-1,2.68,0
2017-05-21,17,20.46,8.65,0.47,clear-day,0.0,0,0,20.46,-1,1.34,0
2017-05-21,18,20.76,8.34,0.45,clear-day,0.0,0,0,20.76,-1,0.9,0
2017-05-21,19,19.61,8.95,0.5,clear-day,0.0,0,0,19.61,-1,1.34,0
2017-05-21,20,18.53,8.37,0.52,clear-day,0.0,0,0,18.53,-1,0.9,0
2017-05-21,21,16.86,8.23,0.57,clear-day,0.0,0,0,16.86,-1,0,0
2017-05-21,22,14.09,8.99,0.71,clear-night,0.0,0,0,14.09,-1,0,0
2017-05-21,23,12.68,8.33,0.75,clear-night,0.0,0,0,12.68,-1,0,0
2017-05-22,0,11.01,7.79,0.81,clear-night,0.0,0,0,11.01,-1,0.45,0
2017-05-22,1,9.63,6.88,0.83,clear-night,0.0,0,0,9.63,-1,0,0
2017-05-22,2,9.04,6.68,0.85,clear-night,0.0,0,0,9.04,-1,0,0
2017-05-22,3,8.52,6.72,0.88,clear-night,0.0,0,0,8.52,-1,0,0
2017-05-22,4,7.98,6.47,0.9,clear-night,0.0,0,0,7.98,-1,0,0
2017-05-22,5,7.67,6.22,0.9,clear-night,0.0,0,0,7.67,-1,0,0
2017-05-22,6,7.39,5.82,0.9,clear-day,0.0,0,0,7.39,-1,0,0
2017-05-22,7,8.49,7.27,0.92,clear-day,0.0,0,0,8.49,-1,0,0
2017-05-22,8,10.2,8.84,0.91,clear-day,0.0,0,0,10.2,-1,0,0
2017-05-22,9,14.05,10.86,0.81,clear-day,0.0,0,0,14.05,-1,0,0
2017-05-22,10,16.82,11.59,0.71,clear-day,0.0,0,0,16.82,-1,0.45,0
2017-05-22,11,18.79,11.15,0.61,clear-day,0.0,0,0,18.79,-1,1.34,0
2017-05-22,12,20.46,11.14,0.55,clear-day,0.0,0,0,20.46,-1,0.9,0
2017-05-22,13,21.83,10.16,0.47,clear-day,0.0,0,0,21.83,147,3.57,0.9
2017-05-22,14,20.46,10.12,0.51,clear-day,0.0,0,0,20.46,101,1.34,0.45
2017-05-22,15,21.27,10.47,0.5,clear-day,0.0,0,0,21.27,-1,1.34,0
2017-05-22,16,21.27,10.02,0.49,clear-day,0.0,0,0,21.27,-1,0.9,0
2017-05-22,17,20.89,10.79,0.52,clear-day,0.0,0,0,20.89,140,1.26,0.54
2017-05-22,18,21.02,10.77,0.52,clear-day,0.0,0,0,21.02,-1,0.9,0
2017-05-22,19,20.16,10.94,0.55,clear-day,0.0,0,0,20.16,-1,0.9,0
2017-05-22,20,20.2,10.69,0.54,clear-day,0.0,0,0,20.2,108,2.23,0.47
2017-05-22,21,17.97,10.5,0.62,clear-day,0.0,0,0,17.97,-1,0.9,0
2017-05-22,22,14.64,9.53,0.71,clear-night,0.0,0,0,14.64,-1,0,0
2017-05-22,23,12.42,8.87,0.79,clear-night,0.0,0,0,12.42,-1,0.45,0
2017-05-23,0,11.3,8.66,0.84,clear-night,0.0,0,0,11.3,-1,0,0
2017-05-23,1,10.74,7.97,0.83,clear-night,0.0,0,0,10.74,-1,0,0
2017-05-23,2,10.16,7.82,0.85,clear-night,0.0,0,0,10.16,-1,0,0
2017-05-23,3,9.61,7.43,0.86,clear-night,0.0,0,0,9.61,-1,0,0
2017-05-23,4,9.08,7.58,0.9,clear-night,0.0,0,0,9.08,-1,0,0
2017-05-23,5,9.08,7.74,0.91,clear-night,0.0,0,0,9.08,-1,0,0
2017-05-23,6,9.04,7.34,0.89,clear-day,0.0,0,0,9.04,-1,0,0
2017-05-23,7,10.2,8.99,0.92,clear-day,0.0,0,0,10.2,-1,0,0
2017-05-23,8,11.27,10.41,0.94,clear-day,0.0,0,0,11.27,-1,0,0
2017-05-23,9,14.05,11.58,0.85,clear-day,0.0,0,0,14.05,90,1.34,0.79
2017-05-23,10,18.23,13.07,0.72,clear-day,0.0,0,0,18.23,90,1.34,0.43
2017-05-23,11,21.58,14.32,0.63,clear-day,0.0,0,0,21.58,135,5.37,2.46
2017-05-23,12,24.05,13.19,0.51,clear-day,0.0,0,0,24.05,46,3.57,0.59
2017-05-23,13,25.16,14.21,0.51,clear-day,0.0,0,0,25.16,40,4.47,0.68
2017-05-23,14,25.72,13.51,0.47,clear-day,0.0,0,0,25.72,20,3.13,1.17
2017-05-23,15,25.72,13.51,0.47,clear-day,0.0,0,0,25.72,326,2.23,0.61
2017-05-23,16,25.72,11.87,0.42,clear-day,0.0,0,0,25.72,21,3.13,1.26
2017-05-23,17,25.72,12.71,0.45,clear-day,0.0,0,0,25.72,348,3.13,0.45
2017-05-23,18,25.16,13.19,0.47,clear-day,0.0,0,0,25.16,87,2.68,0.42
2017-05-23,19,23.49,11.68,0.48,clear-day,0.0,0,0,23.49,270,3.57,0.55
2017-05-23,20,22.39,11.79,0.51,clear-day,0.0,0,0,22.39,284,2.68,0.45
2017-05-23,21,20.72,12.24,0.58,clear-day,0.0,0,0,20.72,338,1.34,0.45
2017-05-23,22,19.61,12.21,0.62,clear-night,0.0,0,0,19.61,318,3.57,0.99
2017-05-23,23,17.94,10.68,0.63,clear-night,0.0,0,0,17.94,270,3.57,0.63
2017-05-24,0,16.27,9.53,0.64,clear-night,0.0,0,0,16.27,-1,3.57,0
2017-05-24,1,14.61,8.61,0.67,clear-night,0.0,0,0,14.61,-1,2.68,0
2017-05-24,2,14.05,7.34,0.64,clear-night,0.0,0,0,14.05,270,2.68,0.68
2017-05-24,3,13.49,7.23,0.66,clear-night,0.0,0,0,13.49,-1,1.34,0
2017-05-24,4,12.94,6.91,0.67,clear-night,0.0,0,0,12.94,-1,0.45,0
2017-05-24,5,12.38,7.12,0.7,clear-night,0.0,0,0,12.38,-1,0.45,0
2017-05-24,6,11.83,7.19,0.73,clear-day,0.0,0,0,11.83,-1,1.79,0
2017-05-24,7,11.83,7.77,0.76,clear-day,0.0,0,0,11.83,-1,0.9,0
2017-05-24,8,12.94,8.46,0.74,clear-day,0.0,0,0,12.94,68,0.9,0.45
2017-05-24,9,14.61,7.97,0.64,clear-day,0.0,0,0,14.61,314,2.68,0.45
2017-05-24,10,16.82,7.93,0.56,clear-day,0.0,0,0,16.82,270,2.68,0.74
2017-05-24,11,17.94,8.34,0.53,clear-day,0.0,0,0,17.94,317,3.57,0.9
2017-05-24,12,17.94,8.36,0.53,clear-day,0.0,0,0,17.94,220,2.68,0.72
2017-05-24,13,18.5,9.13,0.54,clear-day,0.0,0,0,18.5,57,4.02,1.04
2017-05-24,14,19.05,9.24,0.53,clear-day,0.0,0,0,19.05,317,4.47,0.9
2017-05-24,15,18.53,9.08,0.54,clear-day,0.0,0,0,18.53,237,2.68,0.38
2017-05-24,16,19.05,9.32,0.53,clear-day,0.0,0,0,19.05,323,3.57,0.12
2017-05-24,17,17.97,9.91,0.59,clear-day,0.0,0,0,17.97,0,2.23,0.32
2017-05-24,18,17.68,10.17,0.61,clear-day,0.0,0,0,17.68,270,2.68,0.87
2017-05-24,19,16.57,11.13,0.7,clear-day,0.0,0,0,16.57,-1,0.9,0
2017-05-24,20,16.57,11.26,0.71,clear-day,0.0,0,0,16.57,-1,0.9,0
2017-05-24,21,15.46,10.85,0.74,clear-day,0.0,0,0,15.46,-1,0.45,0
2017-05-24,22,13.79,10.47,0.8,clear-night,0.0,0,0,13.79,-1,0,0
2017-05-24,23,11.83,9.36,0.85,clear-night,0.0,0,0,11.83,-1,0,0
2017-05-25,0,11.01,8.52,0.85,clear-night,0.0,0,0,11.01,-1,0,0
2017-05-25,1,10.16,8.13,0.87,clear-night,0.0,0,0,10.16,-1,0,0
2017-05-25,2,9.63,8.13,0.9,clear-night,0.0,0,0,9.63,-1,0,0
2017-05-25,3,10.2,8.99,0.92,clear-night,0.0,0,0,10.2,-1,0,0
2017-05-25,4,10.46,9.39,0.93,clear-night,0.0,0,0,10.46,-1,0,0
2017-05-25,5,10.2,8.84,0.91,clear-night,0.0,0,0,10.2,-1,0,0
2017-05-25,6,10.16,9.15,0.93,clear-day,0.0,0,0,10.16,-1,0,0
2017-05-25,7,10.71,9.31,0.91,clear-day,0.0,0,0,10.71,-1,0,0
2017-05-25,8,11.83,10.96,0.94,clear-day,0.0,0,0,11.83,-1,0,0
2017-05-25,9,14.05,11.39,0.84,clear-day,0.0,0,0,14.05,0,1.34,0.01
2017-05-25,10,16.82,11.76,0.72,clear-day,0.0,0,0,16.82,-1,2.23,0
2017-05-25,11,18.5,11.13,0.62,clear-day,0.0,0,0,18.5,324,3.13,0.67
2017-05-25,12,19.61,11.79,0.61,clear-day,0.0,0,0,19.61,292,2.23,0.44
2017-05-25,13,20.16,11.26,0.57,clear-day,0.0,0,0,20.16,0,2.68,0.75
2017-05-25,14,21.27,10.68,0.51,clear-day,0.0,0,0,21.27,318,2.68,0.6
2017-05-25,15,22.39,10.67,0.47,clear-day,0.0,0,0,22.39,269,3.13,1.77
2017-05-25,16,22.39,10.97,0.48,clear-day,0.0,0,0,22.39,320,2.68,0.9
2017-05-25,17,22.39,11.28,0.49,clear-day,0.0,0,0,22.39,-1,2.68,0
2017-05-25,18,22.33,11.81,0.51,clear-day,0.0,0,0,22.33,186,2.69,0.62
2017-05-25,19,21.58,11.42,0.52,clear-day,0.0,0,0,21.58,0,2.68,0.63
2017-05-25,20,20.76,11.21,0.54,clear-day,0.0,0,0,20.76,0,3.13,0.79
2017-05-25,21,19.64,11.03,0.58,clear-day,0.0,0,0,19.64,-1,1.34,0
2017-05-25,22,16.86,10.39,0.66,clear-night,0.0,0,0,16.86,-1,0,0
2017-05-25,23,14.09,9.77,0.75,clear-night,0.0,0,0,14.09,-1,0,0
2017-05-26,0,12.42,9.41,0.82,clear-night,0.0,0,0,12.42,-1,0,0
2017-05-26,1,11.83,9.04,0.83,clear-night,0.0,0,0,11.83,-1,0,0
2017-05-26,2,10.74,8.59,0.87,clear-night,0.0,0,0,10.74,-1,0.45,0
2017-05-26,3,10.16,7.97,0.86,clear-night,0.0,0,0,10.16,-1,0,0
2017-05-26,4,9.63,8.28,0.91,clear-night,0.0,0,0,9.63,-1,0,0
2017-05-26,5,10.16,8.11,0.87,clear-night,0.0,0,0,10.16,-1,0,0
2017-05-26,6,11.27,9.21,0.87,clear-day,0.0,0,0,11.27,-1,0,0
2017-05-26,7,12.38,10.47,0.88,clear-day,0.0,0,0,12.38,-1,0,0
2017-05-26,8,13.49,11.83,0.9,clear-day,0.0,0,0,13.49,-1,0,0
2017-05-26,9,15.2,12.86,0.86,clear-day,0.0,0,0,15.2,-1,0,0
2017-05-26,10,18.23,13.93,0.76,clear-day,0.0,0,0,18.23,-1,0.9,0
2017-05-26,11,20.16,14.2,0.69,clear-day,0.0,0,0,20.16,-1,1.79,0
2017-05-26,12,22.39,13.54,0.57,clear-day,0.0,0,0,22.39,-1,1.34,0
2017-05-26,13,23.49,13.19,0.52,clear-day,0.0,0,0,23.49,308,2.23,0.45
2017-05-26,14,24.61,13.99,0.52,clear-day,0.0,0,0,24.61,349,2.68,0.42
2017-05-26,15,25.16,13.19,0.47,clear-day,0.0,0,0,25.16,0,2.68,0.41
2017-05-26,16,25.72,13.71,0.47,clear-day,0.0,0,0,25.72,270,1.34,0.32
2017-05-26,17,26.01,13.71,0.47,clear-day,0.0,0,0,26.01,-1,2.68,0
2017-05-26,18,26.01,11.53,0.4,clear-day,0.0,0,0,26.01,-1,1.34,0
2017-05-26,19,25.45,12.16,0.44,clear-day,0.0,0,0,25.45,90,2.23,0.76
2017-05-26,20,24.64,12.97,0.48,clear-day,0.0,0,0,24.64,-1,1.34,0
2017-05-26,21,21.86,12.2,0.54,clear-day,0.0,0,0,21.86,-1,0.45,0
2017-05-26,22,19.09,12.13,0.64,clear-night,0.0,0,0,19.09,-1,0,0
2017-05-26,23,15.75,11.53,0.76,clear-night,0.0,0,0,15.75,-1,0,0
2017-05-27,0,15.2,11.58,0.79,clear-night,0.0,0,0,15.2,-1,0,0
2017-05-27,1,14.05,10.86,0.81,clear-night,0.0,0,0,14.05,-1,0,0
2017-05-27,2,13.23,10.68,0.85,clear-night,0.0,0,0,13.23,-1,0,0
2017-05-27,3,12.38,9.96,0.85,clear-night,0.0,0,0,12.38,-1,0.45,0
2017-05-27,4,11.57,9.41,0.87,clear-night,0.0,0,0,11.57,-1,0,0
2017-05-27,5,11.01,9.03,0.88,clear-night,0.0,0,0,11.01,-1,0,0
2017-05-27,6,10.46,8.66,0.89,clear-day,0.0,0,0,10.46,-1,0,0
2017-05-27,7,11.27,10.18,0.93,clear-day,0.0,0,0,11.27,-1,0,0
2017-05-27,8,14.05,12.77,0.92,clear-day,0.0,0,0,14.05,-1,0,0
2017-05-27,9,17.98,15.21,0.84,clear-day,0.0,0,0,17.94,-1,0.45,0
2017-05-27,10,21.91,16.17,0.7,clear-day,0.0,0,0,21.83,59,2.23,0.45
2017-05-27,11,24.05,14.83,0.56,clear-day,0.0,0,0,24.05,107,2.23,0.73
2017-05-27,12,25.74,15.53,0.53,clear-day,0.0,0,0,25.72,44,1.79,0.44
2017-05-27,13,27.19,15.15,0.49,clear-day,0.0,0,0,26.82,-1,1.79,0
2017-05-27,14,27.45,14.39,0.45,clear-day,0.0,0,0,27.38,88,2.23,1.17
2017-05-27,15,28,15.06,0.46,clear-day,0.0,0,0,27.93,90,3.13,0.86
2017-05-27,16,27.93,13.29,0.41,clear-day,0.0,0,0,27.93,90,4.02,0.45
2017-05-27,17,28,15.06,0.46,clear-day,0.0,0,0,27.93,90,0.9,0.45
2017-05-27,18,27.48,14.56,0.46,clear-day,0.0,0,0,27.38,119,1.34,0.24
2017-05-27,19,27.21,14.05,0.45,clear-day,0.0,0,0,27.12,90,1.34,0.21
2017-05-27,20,26.31,14.02,0.47,clear-day,0.0,0,0,26.31,180,0.9,0.28
2017-05-27,21,24.91,13.52,0.49,clear-day,0.0,0,0,24.91,-1,1.34,0
2017-05-27,22,21.27,13.02,0.59,clear-night,0.0,0,0,21.27,-1,2.23,0
2017-05-27,23,19.91,12.72,0.63,clear-night,0.0,0,0,19.91,-1,0,0
2017-05-28,0,16.82,11.8,0.72,clear-night,0.0,0,0,16.82,-1,0,0
2017-05-28,1,15.16,11.19,0.77,clear-night,0.0,0,0,15.16,-1,0,0
2017-05-28,2,14.05,10.86,0.81,clear-night,0.0,0,0,14.05,-1,0,0
2017-05-28,3,12.97,10.63,0.86,clear-night,0.0,0,0,12.97,-1,0,0
2017-05-28,4,12.68,10.79,0.88,clear-night,0.0,0,0,12.68,-1,0,0
2017-05-28,5,12.12,10.63,0.91,clear-night,0.0,0,0,12.12,-1,0,0
2017-05-28,6,12.12,10.41,0.89,clear-day,0.0,0,0,12.12,-1,0,0
2017-05-28,7,12.12,10.41,0.89,clear-day,0.0,0,0,12.12,-1,0,0
2017-05-28,8,15.46,13.07,0.86,clear-day,0.0,0,0,15.46,-1,0,0
2017-05-28,9,18.5,14.96,0.8,clear-day,0.0,0,0,18.5,-1,0,0
2017-05-28,10,22.46,16.17,0.68,clear-day,0.0,0,0,22.39,90,1.79,0.45
2017-05-28,11,26.44,17.18,0.57,clear-day,0.0,0,0,26.26,90,1.79,1.34
2017-05-28,12,29.01,16.98,0.5,clear-day,0.0,0,0,28.49,96,1.34,0.45
2017-05-28,13,29.16,15.9,0.45,clear-day,0.0,0,0,29.06,90,1.79,0.89
2017-05-28,14,30.32,16.37,0.44,clear-day,0.0,0,0,30.16,90,4.02,0.43
2017-05-28,15,30.32,16.37,0.44,clear-day,0.0,0,0,30.16,270,1.34,0.34
2017-05-28,16,31.35,16.26,0.41,clear-day,0.0,0,0,31.27,180,1.79,0.04
2017-05-28,17,30.74,17.42,0.47,clear-day,0.0,0,0,30.16,90,1.34,0.41
2017-05-28,18,31.04,16.87,0.44,clear-day,0.0,0,0,30.71,-1,1.79,0
2017-05-28,19,30.39,17.89,0.49,clear-day,0.0,0,0,29.6,-1,1.34,0
2017-05-28,20,26.39,16.62,0.55,clear-day,0.0,0,0,26.26,-1,0.9,0
2017-05-28,21,24.2,16.64,0.63,clear-day,0.0,0,0,24.09,-1,0.45,0
2017-05-28,22,21.31,15.41,0.69,clear-night,0.0,0,0,21.31,-1,0,0
2017-05-28,23,20.46,15.09,0.71,clear-night,0.0,0,0,20.46,-1,0.45,0
2017-05-29,0,19.09,14.08,0.73,clear-night,0.0,0,0,19.09,-1,0,0
2017-05-29,1,17.97,13.57,0.75,clear-night,0.0,0,0,17.97,-1,0,0
2017-05-29,2,16.31,13.4,0.83,clear-night,0.0,0,0,16.31,-1,0.45,0
2017-05-29,3,15.72,13.04,0.84,clear-night,0.0,0,0,15.72,-1,0,0
2017-05-29,4,15.16,12.67,0.85,clear-night,0.0,0,0,15.16,-1,0,0
2017-05-29,5,15.72,13.4,0.86,clear-night,0.0,0,0,15.72,-1,0,0
2017-05-29,6,15.72,13.4,0.86,clear-day,0.0,0,0,15.72,-1,0,0
2017-05-29,7,16.31,14.12,0.87,clear-day,0.0,0,0,16.31,-1,0,0
2017-05-29,8,17.45,15.21,0.87,clear-day,0.0,0,0,17.38,-1,0,0
2017-05-29,9,18.29,15.39,0.84,clear-day,0.0,0,0,18.23,-1,0.45,0
2017-05-29,10,22.34,17.51,0.75,clear-day,0.0,0,0,22.12,-1,0.45,0
2017-05-29,11,26.16,19.66,0.69,clear-day,0.0,0,0,25.72,90,0.9,0.41
2017-05-29,12,30.12,19.78,0.59,clear-day,0.0,0,0,28.49,105,2.23,0.46
2017-05-29,13,31.67,18.2,0.47,clear-day,0.0,0,0,30.71,180,2.23,0.75
2017-05-29,14,32.43,17.37,0.42,clear-day,0.0,0,0,31.84,48,3.57,0.47
2017-05-29,15,33.53,17.24,0.39,clear-day,0.0,0,0,32.93,199,4.91,0.81
2017-05-29,16,32.39,15.68,0.37,clear-day,0.0,0,0,32.39,180,2.68,0.09
2017-05-29,17,32.93,15.68,0.36,clear-day,0.0,0,0,32.93,180,3.57,0.45
2017-05-29,18,32.39,15.68,0.37,clear-day,0.0,0,0,32.39,180,1.34,0.45
2017-05-29,19,32.15,16.12,0.38,clear-day,0.0,0,0,32.12,90,1.34,0.44
2017-05-29,20,30.7,17.24,0.46,clear-day,0.0,0,0,30.19,-1,1.34,0
2017-05-29,21,29.09,17.18,0.5,clear-day,0.0,0,0,28.52,-1,0.9,0
2017-05-29,22,24.27,17.29,0.66,clear-night,0.0,0,0,24.09,-1,0.45,0
2017-05-29,23,22.53,16.49,0.69,clear-night,0.0,0,0,22.42,-1,0.45,0
2017-05-30,0,21.47,16.78,0.75,clear-night,0.0,0,0,21.31,-1,0.45,0
2017-05-30,1,19.81,16.49,0.82,clear-night,0.0,0,0,19.64,-1,0,0
2017-05-30,2,18.61,15.58,0.83,clear-night,0.0,0,0,18.53,-1,0.45,0
2017-05-30,3,17.48,15.19,0.87,clear-night,0.0,0,0,17.42,-1,0,0
2017-05-30,4,16.31,14.09,0.87,clear-night,0.0,0,0,16.31,-1,0.45,0
2017-05-30,5,16.31,14.43,0.89,clear-night,0.0,0,0,16.31,-1,0.45,0
2017-05-30,6,16.12,15.02,0.94,clear-day,0.0,0,0,16.01,-1,0,0
2017-05-30,7,16.92,15.19,0.9,clear-day,0.0,0,0,16.82,-1,0,0
2017-05-30,8,20.06,16.48,0.81,clear-day,0.0,0,0,19.91,-1,3.57,0
2017-05-30,9,22.39,17.91,0.77,clear-day,0.0,0,0,22.12,-1,0.9,0
2017-05-30,10,22.38,17.77,0.76,clear-day,0.0,0,0,22.12,109,2.68,0.43
2017-05-30,11,25.48,18.67,0.67,clear-day,0.0,0,0,25.16,270,0.9,0.01
2017-05-30,12,28.16,19.52,0.64,clear-day,0.0,0,0,26.82,270,1.34,0.32
2017-05-30,13,29.74,18.94,0.56,clear-day,0.0,0,0,28.49,0,2.23,0.09
2017-05-30,14,31.05,19.26,0.54,clear-day,0.0,0,0,29.6,90,2.23,0.35
2017-05-30,15,30.83,18.82,0.52,clear-day,0.0,0,0,29.6,48,3.13,0.45
2017-05-30,16,25.36,17.44,0.62,clear-day,0.0,0,0,25.16,-1,3.13,0
2017-05-30,17,23.42,19.27,0.8,clear-day,0.0,0,0,22.98,-1,1.34,0
2017-05-30,18,23.23,17.76,0.72,clear-day,0.0,0,0,22.98,-1,0.9,0
2017-05-30,19,21.49,17.32,0.78,rain,0.0,0.0635,1,21.27,-1,0.45,0
2017-05-30,20,21.07,18.12,0.85,rain,0.0,0.6325,1,20.72,-1,1.34,0
2017-05-30,21,20.48,17.76,0.86,clear-day,0.0,0,0,20.16,-1,0,0
2017-05-30,22,18.82,17.03,0.91,clear-night,0.0,0,0,18.53,-1,0,0
2017-05-30,23,18.21,16.48,0.91,clear-night,0.0,0,0,17.97,-1,0.45,0
2017-05-31,0,16.87,14.91,0.89,clear-night,0.0,0,0,16.82,-1,0,0
2017-05-31,1,16.89,15.02,0.89,clear-night,0.0,0,0,16.82,-1,0,0
2017-05-31,2,16.95,15.19,0.9,clear-night,0.0,0,0,16.86,-1,0.45,0
2017-05-31,3,16.4,15.02,0.92,clear-night,0.0,0,0,16.31,-1,1.34,0
2017-05-31,4,15.72,13.57,0.87,clear-night,0.0,0,0,15.72,-1,0,0
2017-05-31,5,14.61,12.48,0.87,clear-night,0.0,0,0,14.61,-1,0,0
2017-05-31,6,13.49,11.68,0.89,clear-day,0.0,0,0,13.49,-1,0,0
2017-05-31,7,13.49,11.83,0.9,clear-day,0.0,0,0,13.49,-1,0.45,0
2017-05-31,8,15.72,13.37,0.86,clear-day,0.0,0,0,15.72,-1,1.34,0
2017-05-31,9,17.94,13,0.73,clear-day,0.0,0,0,17.94,327,2.23,0.72
2017-05-31,10,19.05,13.68,0.71,clear-day,0.0,0,0,19.05,289,1.34,0.37
2017-05-31,11,20.16,13.61,0.66,clear-day,0.0,0,0,20.16,-1,3.13,0
2017-05-31,12,21.27,14.13,0.64,clear-day,0.0,0,0,21.27,270,2.23,0.45
2017-05-31,13,22.39,13.28,0.56,clear-day,0.0,0,0,22.39,270,2.68,0.2
2017-05-31,14,24.05,13.54,0.52,clear-day,0.0,0,0,24.05,228,4.91,0.42
2017-05-31,15,22.68,13.19,0.55,clear-day,0.0,0,0,22.68,-1,0.9,0
2017-05-31,16,22.93,12.61,0.52,clear-day,0.0,0,0,22.93,276,2.68,0.45
2017-05-31,17,24.05,13.71,0.52,clear-day,0.0,0,0,24.05,270,3.13,0.45
2017-05-31,18,23.49,12.61,0.5,clear-day,0.0,0,0,23.49,0,2.23,0.16
2017-05-31,19,23.49,13.48,0.53,clear-day,0.0,0,0,23.49,90,1.34,0.21
2017-05-31,20,21.83,13.54,0.59,clear-day,0.0,0,0,21.83,270,0.9,0.33
2017-05-31,21,19.91,13.21,0.65,clear-day,0.0,0,0,19.91,-1,0.45,0
2017-05-31,22,17.97,12.13,0.69,clear-night,0.0,0,0,17.97,-1,0,0
2017-05-31,23,15.2,11.22,0.77,clear-night,0.0,0,0,15.2,-1,0,0
2017-06-01,0,14.09,10.86,0.81,clear-night,0.0,0,0,14.09,-1,0,0
2017-06-01,1,12.97,10.47,0.85,clear-night,0.0,0,0,12.97,-1,0,0
2017-06-01,2,12.38,10.24,0.87,clear-night,0.0,0,0,12.38,-1,0,0
2017-06-01,3,11.83,10.41,0.91,clear-night,0.0,0,0,11.83,-1,0,0
2017-06-01,4,12.38,10.41,0.88,clear-night,0.0,0,0,12.38,-1,0,0
2017-06-01,5,11.83,9.57,0.86,clear-night,0.0,0,0,11.83,-1,0,0
2017-06-01,6,10.71,8.93,0.89,clear-day,0.0,0,0,10.71,-1,0,0
2017-06-01,7,11.83,9.74,0.87,clear-day,0.0,0,0,11.83,-1,0,0
2017-06-01,8,14.05,11.93,0.87,clear-day,0.0,0,0,14.05,-1,0,0
